Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,08/03/03,Luton,Huddersfield,3,0,H,0,0,D,I Williamson,21.0,4.0,12.0,2.0,14.0,9.0,4.0,2.0,2,2,0,1,1.667,3.5,4.333,1.67,3.4,4.5,1.65,3.1,4.0,1.8,3.4,3.6,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.4,4.33
E2,19/10/02,Oldham,Luton,1,2,A,1,1,D,C Boyeson,6.0,10.0,2.0,6.0,17.0,17.0,1.0,5.0,2,3,0,0,1.727,3.25,4.333,1.75,3.5,3.85,1.7,3.2,3.7,1.67,3.6,4.0,1.67,3.5,4.33,1.75,3.4,4.0,1.72,3.25,4.2
E2,14/03/03,Tranmere,Cardiff,3,3,D,0,1,A,A Butler,15.0,11.0,6.0,7.0,12.0,15.0,4.0,4.0,0,0,0,0,2.37,3.2,2.62,2.3,3.25,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62
E2,28/09/02,QPR,Colchester,2,0,H,1,0,H,S Tomlin,16.0,4.0,9.0,1.0,10.0,13.0,3.0,6.0,0,0,0,0,1.5,3.5,6.0,1.51,3.6,6.25,1.5,3.5,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0
E2,17/08/02,Stockport,Notts County,0,0,D,0,0,D,G Cain,10.0,9.0,2.0,3.0,10.0,6.0,4.0,8.0,0,0,0,0,2.0,3.25,3.25,2.08,3.25,3.2,2.1,3.0,2.8,1.909,3.25,3.4,1.91,3.25,3.5,2.2,3.2,2.875,2.2,3.2,2.8
E2,01/01/03,Tranmere,Oldham,1,2,A,0,1,A,C Foy,16.0,11.0,6.0,8.0,18.0,17.0,9.0,12.0,3,3,0,0,2.3,3.2,2.7,2.28,3.25,2.8,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.0,3.2,3.2
E2,15/04/03,Crewe,Bristol City,1,1,D,1,0,H,M Ryan,2.0,13.0,2.0,3.0,6.0,9.0,5.0,8.0,0,1,0,0,1.9,3.25,3.5,2.0,3.25,3.4,1.9,3.0,3.1,2.0,3.2,3.2,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2
E2,08/03/03,Barnsley,Stockport,1,0,H,1,0,H,C Boyeson,6.0,6.0,4.0,3.0,19.0,11.0,4.0,2.0,3,2,0,0,1.833,3.25,3.75,1.85,3.3,3.65,1.85,3.0,3.3,1.73,3.4,4.0,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6
E2,12/04/03,Stockport,Plymouth,2,1,H,1,0,H,M Ryan,13.0,7.0,7.0,4.0,11.0,16.0,7.0,5.0,0,1,0,1,2.2,3.4,2.75,2.35,3.15,2.7,,,,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.37,3.1,2.62
E2,01/03/03,Crewe,Peterboro,0,1,A,0,0,D,L Mason,10.0,12.0,6.0,4.0,9.0,13.0,4.0,10.0,2,2,0,0,1.444,3.75,6.5,1.48,3.75,6.25,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,18/01/03,Brentford,Notts County,1,1,D,0,1,A,M Jones,13.0,6.0,6.0,2.0,9.0,12.0,4.0,8.0,1,1,0,0,1.667,3.5,4.333,1.7,3.4,4.5,1.65,3.2,3.9,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33
E2,29/11/02,QPR,Cardiff,0,4,A,0,0,D,C Wilkes,13.0,14.0,6.0,6.0,13.0,13.0,9.0,4.0,2,3,0,0,2.7,3.2,2.3,2.67,3.22,2.47,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.75,3.1,2.3
E2,05/04/03,Oldham,Barnsley,2,1,H,1,1,D,A Butler,19.0,15.0,9.0,10.0,15.0,20.0,6.0,3.0,1,4,0,0,1.571,3.6,5.0,1.6,3.5,4.8,1.6,3.2,4.2,1.727,3.2,4.333,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0
E2,14/09/02,Port Vale,Colchester,1,0,H,0,0,D,M Ryan,9.0,4.0,5.0,1.0,6.0,12.0,1.0,6.0,2,1,0,0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.8,3.3,3.75
E2,22/02/03,Tranmere,Blackpool,2,1,H,1,0,H,J Winter,17.0,9.0,7.0,4.0,12.0,10.0,7.0,3.0,1,1,0,0,2.1,3.25,3.0,2.2,3.25,2.92,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8
E2,26/12/02,Colchester,Peterboro,1,1,D,1,0,H,F Stretton,16.0,11.0,6.0,7.0,11.0,19.0,2.0,2.0,2,3,0,0,1.909,3.4,3.4,1.9,3.3,3.6,1.9,3.0,3.1,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,21/09/02,Stockport,Barnsley,4,1,H,0,1,A,M Cooper,19.0,5.0,15.0,4.0,12.0,15.0,8.0,9.0,1,3,0,0,2.1,3.25,3.0,1.95,3.3,3.55,2.0,3.0,2.9,1.833,3.2,3.75,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2
E2,04/03/03,Mansfield,Luton,3,2,H,2,1,H,C Wilkes,9.0,7.0,3.0,5.0,18.0,17.0,7.0,4.0,3,3,0,0,2.7,3.2,2.3,2.65,3.25,2.4,2.4,3.0,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.75,3.25,2.2
E2,18/03/03,Peterboro,Wycombe,1,2,A,1,1,D,G Laws,17.0,15.0,10.0,10.0,11.0,11.0,9.0,3.0,0,1,0,0,2.2,3.25,2.8,2.3,3.3,2.75,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E2,14/12/02,Peterboro,Cheltenham,4,1,H,3,0,H,C Boyeson,17.0,14.0,9.0,5.0,13.0,8.0,8.0,5.0,0,1,0,0,2.2,3.25,2.8,2.2,3.25,2.9,2.2,3.0,2.6,2.4,3.25,2.5,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E2,07/09/02,Brentford,Luton,0,0,D,0,0,D,D Pugh,6.0,5.0,1.0,1.0,15.0,12.0,15.0,6.0,1,2,0,0,1.667,3.4,4.5,1.7,3.5,4.15,1.65,3.2,3.9,1.667,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.25,4.2
E2,24/08/02,Swindon,Cardiff,0,1,A,0,1,A,B Knight,7.0,9.0,2.0,3.0,16.0,8.0,5.0,4.0,3,2,0,0,2.8,3.25,2.2,2.72,3.25,2.3,2.4,3.0,2.3,2.6,3.2,2.375,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.25,2.3
E2,10/08/02,Colchester,Stockport,1,0,H,0,0,D,P Danson,17.0,10.0,8.0,4.0,15.0,17.0,11.0,2.0,0,2,0,1,2.625,3.2,2.375,2.45,3.3,2.5,2.35,3.0,2.35,2.4,3.25,2.5,,,,2.5,3.2,2.5,2.5,3.1,2.5
E2,01/03/03,Swindon,QPR,3,1,H,1,1,D,S Baines,12.0,7.0,8.0,5.0,15.0,8.0,15.0,7.0,0,0,0,0,2.375,3.2,2.625,2.37,3.3,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62
E2,14/09/02,Tranmere,Brentford,3,1,H,1,0,H,P Dowd,22.0,3.0,10.0,2.0,13.0,17.0,8.0,5.0,2,2,0,0,2.3,3.2,2.7,2.3,3.25,2.65,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.3,3.2,2.7,2.3,3.25,2.62
E2,21/09/02,Huddersfield,Luton,0,1,A,0,0,D,F Stretton,10.0,11.0,5.0,7.0,12.0,15.0,7.0,8.0,0,2,0,0,1.833,3.25,3.75,1.95,3.35,3.5,1.9,3.1,3.0,1.8,3.4,3.6,1.85,3.25,3.75,1.909,3.25,3.5,2.0,3.2,3.2
E2,11/01/03,Mansfield,Wycombe,0,0,D,0,0,D,L Mason,14.0,4.0,6.0,3.0,11.0,16.0,12.0,3.0,2,2,0,0,2.4,3.2,2.6,2.25,3.3,2.8,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62
E2,01/01/03,Barnsley,Northampton,1,2,A,1,1,D,L Mason,11.0,9.0,6.0,7.0,16.0,16.0,9.0,4.0,2,1,0,0,1.833,3.25,3.75,1.82,3.3,3.95,1.85,3.0,3.3,1.8,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,13/04/03,Chesterfield,Cardiff,0,3,A,0,2,A,D Gallagher,10.0,11.0,2.0,3.0,12.0,7.0,3.0,5.0,1,2,0,0,3.5,3.25,1.909,3.15,3.3,2.0,3.0,2.9,2.0,3.0,3.4,2.0,3.0,3.25,2.1,3.25,3.25,2.0,3.25,3.4,1.9
E2,17/08/02,Wycombe,Mansfield,3,3,D,2,1,H,P Prosser,16.0,8.0,12.0,5.0,20.0,20.0,12.0,2.0,2,2,0,0,1.727,3.25,4.333,1.81,3.31,4.25,1.8,3.1,3.4,1.833,3.2,3.75,1.73,3.25,4.33,1.8,3.25,4.0,1.8,3.3,3.75
E2,22/02/03,Wycombe,Wigan,0,2,A,0,1,A,P Rejer,9.0,8.0,5.0,0.0,13.0,10.0,6.0,9.0,0,0,0,0,2.8,3.25,2.2,2.92,3.25,2.2,2.8,3.0,2.1,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.87,3.3,2.1
E2,30/11/02,Barnsley,Oldham,2,2,D,1,1,D,G Salisbury,15.0,13.0,12.0,9.0,14.0,11.0,4.0,6.0,3,3,0,0,2.6,3.2,2.4,2.6,3.25,2.45,2.4,3.0,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.2,2.3
E2,10/08/02,Luton,Peterboro,2,3,A,0,2,A,B Curson,13.0,10.0,6.0,6.0,15.0,10.0,5.0,3.0,2,1,0,0,1.727,3.25,4.333,1.73,3.45,4.5,1.65,3.2,3.9,1.667,3.4,4.333,,,,1.667,3.4,4.5,1.66,3.4,4.33
E2,10/08/02,Bristol City,Blackpool,2,0,H,0,0,D,M Fletcher,18.0,4.0,12.0,1.0,14.0,8.0,10.0,0.0,3,1,0,2,1.667,3.4,4.5,1.73,3.33,4.44,1.65,3.2,3.9,1.727,3.2,4.333,,,,1.667,3.4,4.5,1.66,3.4,4.33
E2,30/11/02,Wigan,Northampton,1,0,H,1,0,H,A Kaye,14.0,0.0,10.0,0.0,8.0,13.0,10.0,5.0,0,3,0,1,1.5,3.5,6.0,1.45,3.85,6.5,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.5,3.4,6.0
E2,14/12/02,Plymouth,Swindon,1,1,D,0,0,D,R Olivier,18.0,4.0,7.0,2.0,10.0,19.0,6.0,6.0,3,3,0,0,1.8,3.25,4.0,1.9,3.25,3.75,1.9,3.1,3.0,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,28/09/02,Luton,Swindon,3,0,H,1,0,H,P Joslin,16.0,2.0,11.0,2.0,16.0,14.0,6.0,7.0,1,1,0,0,1.833,3.25,3.75,1.84,3.35,3.78,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,10/08/02,Swindon,Barnsley,3,1,H,1,1,D,P Rejer,9.0,11.0,5.0,2.0,13.0,17.0,6.0,5.0,1,2,0,0,2.6,3.2,2.4,2.5,3.3,2.45,2.35,3.0,2.35,2.5,3.25,2.4,,,,2.6,3.2,2.4,2.5,3.1,2.5
E2,25/02/03,Crewe,Wigan,0,1,A,0,1,A,E Wolstenholme,4.0,23.0,2.0,14.0,5.0,14.0,8.0,9.0,1,3,1,0,2.38,3.2,2.62,2.3,3.2,2.75,2.37,3.1,2.62,,,,,,,,,,,,
E2,08/02/03,Wigan,Blackpool,1,1,D,1,0,H,G Laws,14.0,8.0,6.0,4.0,10.0,16.0,11.0,3.0,1,4,0,0,1.533,3.4,6.0,1.55,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.53,3.4,5.5
E2,19/04/03,Brentford,QPR,1,2,A,0,1,A,H Webb,9.0,13.0,6.0,8.0,14.0,15.0,10.0,10.0,1,3,0,0,2.75,3.4,2.2,3.0,3.3,2.15,2.9,3.0,2.0,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.2,2.1
E2,01/02/03,Plymouth,Mansfield,3,1,H,1,1,D,S Tomlin,16.0,12.0,10.0,7.0,13.0,16.0,3.0,9.0,2,4,0,0,1.66,3.5,4.33,1.73,3.3,4.35,1.7,3.1,3.8,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.2,4.33
E2,26/08/02,Wycombe,QPR,4,1,H,1,1,D,R Styles,10.0,12.0,6.0,4.0,18.0,17.0,4.0,8.0,1,1,2,2,,,,2.52,3.2,2.5,2.35,3.0,2.35,2.5,3.2,2.5,,,,2.5,3.2,2.5,,,
E2,15/03/03,Blackpool,Plymouth,1,1,D,1,1,D,C Wilkes,9.0,15.0,5.0,3.0,15.0,16.0,7.0,4.0,2,3,0,0,1.9,3.25,3.5,1.9,3.3,3.6,1.9,3.1,3.0,1.91,3.4,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4
E2,22/03/03,QPR,Wigan,0,1,A,0,0,D,S Dunn,8.0,7.0,2.0,5.0,11.0,18.0,9.0,3.0,1,5,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.1,2.4
E2,21/09/02,Mansfield,Cheltenham,0,2,A,0,0,D,T Parkes,6.0,18.0,1.0,7.0,17.0,8.0,2.0,7.0,2,0,0,0,2.25,3.25,2.75,2.15,3.3,3.05,2.1,3.0,2.8,2.2,3.5,2.625,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0
E2,27/08/02,Chesterfield,Northampton,4,0,H,3,0,H,S W Mathieson,12.0,14.0,9.0,13.0,14.0,7.0,3.0,8.0,1,0,0,0,2.1,3.25,3.0,2.2,3.25,2.8,2.2,3.0,2.6,2.4,3.25,2.5,2.2,3.25,2.8,2.1,3.25,3.0,2.2,3.2,2.8
E2,17/09/02,Cardiff,Brentford,2,0,H,1,0,H,F Stretton,9.0,5.0,4.0,1.0,13.0,7.0,11.0,7.0,1,0,0,0,1.667,3.4,4.5,1.71,3.4,4.65,1.65,3.1,4.0,1.667,3.4,4.333,1.66,3.3,4.5,1.667,3.4,4.5,1.67,3.4,4.5
E2,25/01/03,QPR,Tranmere,1,2,A,0,0,D,P Rejer,7.0,6.0,2.0,4.0,10.0,8.0,5.0,9.0,1,1,0,0,1.72,3.5,4.0,1.85,3.25,3.9,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75
E2,12/04/03,Bristol City,Mansfield,5,2,H,2,1,H,P Taylor,17.0,12.0,11.0,9.0,11.0,11.0,6.0,3.0,4,3,0,0,1.444,3.75,6.5,1.4,3.85,7.25,1.35,3.8,6.2,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8.0
E2,29/10/02,Cheltenham,Port Vale,0,1,A,0,1,A,F Stretton,13.0,5.0,10.0,1.0,10.0,8.0,4.0,5.0,1,1,0,0,2.375,3.2,2.625,2.35,3.2,2.65,2.3,3.0,2.4,2.25,3.4,2.62,2.38,3.2,2.63,2.3,3.2,2.75,2.37,3.1,2.62
E2,29/12/02,Cardiff,Huddersfield,4,0,H,2,0,H,S Mathieson,20.0,15.0,14.0,10.0,10.0,9.0,8.0,3.0,0,2,0,1,1.4,3.75,7.5,1.41,4.0,6.6,1.4,3.6,5.5,1.36,4.0,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0
E2,01/01/03,Plymouth,Cheltenham,3,1,H,2,1,H,M Cooper,18.0,6.0,11.0,2.0,14.0,12.0,6.0,1.0,0,5,0,0,1.667,3.4,4.5,1.68,3.4,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.3,4.5
E2,21/01/03,Notts County,Stockport,3,2,H,0,2,A,P Danson,9.0,15.0,8.0,10.0,11.0,11.0,4.0,9.0,2,4,0,0,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.0,3.3,1.73,3.4,4.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4
E2,09/11/02,Huddersfield,Wycombe,0,0,D,0,0,D,C Boyeson,10.0,12.0,4.0,10.0,13.0,14.0,6.0,3.0,4,1,0,1,2.2,3.25,2.8,2.2,3.25,2.85,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75,2.2,3.2,2.8
E2,15/02/03,Barnsley,Chesterfield,2,1,H,2,1,H,B Curson,11.0,10.0,6.0,6.0,19.0,13.0,3.0,2.0,0,2,0,1,2.2,3.25,2.8,2.15,3.25,3.05,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E2,19/10/02,Brentford,Port Vale,1,1,D,0,0,D,P Armstrong,15.0,8.0,4.0,2.0,23.0,16.0,9.0,2.0,1,1,0,0,1.909,3.25,3.5,1.9,3.3,3.5,1.9,3.1,3.0,1.8,3.4,3.6,1.83,3.25,3.75,1.909,3.25,3.5,1.9,3.25,3.4
E2,01/01/03,Stockport,Port Vale,1,1,D,1,0,H,C Webster,14.0,6.0,8.0,3.0,19.0,8.0,10.0,0.0,3,2,0,1,2.1,3.25,3.0,2.02,3.3,3.26,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E2,23/11/02,Peterboro,Barnsley,1,3,A,0,2,A,P Joslin,15.0,17.0,8.0,9.0,12.0,10.0,4.0,6.0,0,1,0,0,2.2,3.2,2.875,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E2,28/12/02,Wycombe,Luton,1,2,A,0,2,A,P Walton,7.0,6.0,2.0,2.0,8.0,11.0,4.0,5.0,1,1,0,0,2.5,3.2,2.5,2.47,3.25,2.52,2.35,3.0,2.35,2.25,3.5,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37
E2,01/01/03,Crewe,Mansfield,2,0,H,0,0,D,M Pike,11.0,8.0,7.0,2.0,11.0,18.0,7.0,0.0,1,4,0,1,1.5,3.5,6.0,1.45,3.8,6.51,1.5,3.4,4.7,1.44,3.6,6.5,1.53,3.4,6.0,1.533,3.4,6.0,1.5,3.4,6.0
E2,08/03/03,Tranmere,Crewe,2,1,H,1,0,H,M Messias,13.0,10.0,9.0,4.0,11.0,7.0,3.0,6.0,2,0,0,0,2.3,3.2,2.7,2.3,3.3,2.65,2.35,3.0,2.35,2.5,3.25,2.4,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E2,04/02/03,Notts County,Crewe,2,2,D,0,2,A,M Thorpe,10.0,16.0,6.0,9.0,16.0,12.0,7.0,8.0,2,0,0,0,3.25,3.25,2.0,3.0,3.4,2.1,2.6,3.0,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,3.0,3.2,2.1
E2,05/04/03,Peterboro,Swindon,1,1,D,1,0,H,G Salisbury,15.0,7.0,9.0,5.0,9.0,6.0,7.0,6.0,1,2,0,1,2.1,3.25,3.0,2.2,3.2,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8
E2,02/11/02,Oldham,Stockport,2,0,H,1,0,H,M Pike,8.0,4.0,3.0,1.0,5.0,5.0,14.0,6.0,0,0,0,0,1.571,3.6,5.0,1.63,3.55,4.85,1.6,3.2,4.2,1.53,3.5,5.5,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0
E2,21/12/02,Barnsley,Mansfield,0,1,A,0,0,D,A Penn,15.0,10.0,7.0,7.0,17.0,12.0,6.0,8.0,4,2,0,0,1.8,3.25,4.0,1.7,3.35,4.6,1.8,3.1,3.4,1.73,3.5,3.75,1.73,3.4,4.2,1.727,3.4,4.2,1.83,3.3,3.6
E2,14/09/02,Chesterfield,Wigan,0,0,D,0,0,D,P Danson,7.0,7.0,4.0,2.0,14.0,14.0,1.0,9.0,3,1,0,0,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.0,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.8,3.2,2.2
E2,15/03/03,Crewe,Port Vale,1,1,D,0,0,D,E Ilderton,11.0,9.0,10.0,6.0,10.0,17.0,12.0,5.0,0,1,0,0,1.53,3.5,5.5,1.52,3.6,5.9,1.45,3.4,5.2,1.53,3.5,5.5,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.75,6.0
E2,21/04/03,Barnsley,Crewe,1,2,A,1,1,D,C Webster,10.0,9.0,4.0,5.0,14.0,10.0,7.0,6.0,2,0,0,0,3.0,3.25,2.1,3.95,3.3,1.8,3.5,3.0,1.8,3.5,3.5,1.8,3.5,3.25,1.91,3.5,3.25,1.909,4.0,3.4,1.72
E2,02/11/02,Port Vale,QPR,0,0,D,0,0,D,A Butler,9.0,6.0,2.0,1.0,11.0,13.0,7.0,8.0,3,1,0,1,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5
E2,08/02/03,Cardiff,Barnsley,1,1,D,0,0,D,F Stretton,14.0,3.0,4.0,1.0,11.0,25.0,9.0,2.0,0,4,0,0,1.444,3.75,6.5,1.45,3.75,6.4,1.4,3.5,5.6,1.44,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5
E2,28/12/02,Tranmere,QPR,3,0,H,0,0,D,M Cowburn,13.0,10.0,8.0,4.0,16.0,11.0,9.0,5.0,3,1,0,1,1.909,3.25,3.5,1.95,3.25,3.4,1.85,3.1,3.2,2.0,3.4,3.0,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6
E2,05/10/02,Notts County,Peterboro,2,2,D,0,1,A,R Pearson,14.0,9.0,8.0,6.0,16.0,13.0,5.0,3.0,0,2,0,0,2.0,3.25,3.25,2.0,3.3,3.35,2.0,3.0,2.9,1.91,3.4,3.25,2.2,3.25,2.8,2.0,3.25,3.25,2.0,3.2,3.2
E2,14/12/02,Northampton,Tranmere,0,4,A,0,1,A,P Crossley,8.0,6.0,4.0,6.0,14.0,20.0,4.0,1.0,1,2,0,0,2.2,3.25,2.8,2.05,3.3,3.2,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4
E2,11/02/03,Bristol City,Brentford,0,0,D,0,0,D,S Mathieson,23.0,4.0,12.0,3.0,12.0,14.0,8.0,6.0,0,0,0,0,1.667,3.4,4.5,1.67,3.5,4.6,1.65,3.2,3.9,1.8,3.25,3.75,1.73,3.25,1.33,1.727,3.25,4.333,1.72,3.4,4.0
E2,19/04/03,Crewe,Swindon,0,1,A,0,0,D,J Ross,9.0,10.0,2.0,5.0,4.0,21.0,4.0,6.0,0,3,0,0,1.4,3.75,7.5,1.41,4.0,7.0,1.35,3.6,6.5,1.444,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.75,7.0
E2,24/09/02,Plymouth,Cardiff,2,2,D,1,1,D,C Wilkes,16.0,7.0,9.0,4.0,11.0,6.0,5.0,7.0,1,0,0,0,2.7,3.2,2.3,2.6,3.3,2.5,2.35,3.0,2.35,,,,,,,2.7,3.2,2.3,,,
E2,17/08/02,Wigan,Bristol City,2,0,H,0,0,D,U Rennie,18.0,4.0,16.0,3.0,12.0,16.0,3.0,6.0,3,1,0,1,1.727,3.25,4.333,1.75,3.3,4.25,1.7,3.2,3.7,1.727,3.5,3.75,1.73,3.25,4.33,1.8,3.25,4.0,1.72,3.2,4.33
E2,25/01/03,Huddersfield,Cardiff,1,0,H,0,0,D,G Cain,16.0,7.0,9.0,3.0,6.0,11.0,4.0,3.0,0,0,0,0,4.0,3.25,1.8,4.2,3.25,1.8,3.6,3.1,1.75,4.0,3.4,1.73,3.75,3.25,1.83,3.75,3.25,1.83,4.0,3.4,1.72
E2,17/08/02,Blackpool,Swindon,0,0,D,0,0,D,M Dean,7.0,7.0,4.0,2.0,11.0,13.0,12.0,6.0,1,2,0,0,1.909,3.25,3.5,2.0,3.25,3.3,2.0,3.0,2.9,2.1,3.2,3.0,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2
E2,04/03/03,Brentford,Cardiff,0,2,A,0,0,D,M Thorpe,4.0,10.0,0.0,2.0,9.0,10.0,6.0,8.0,0,0,0,0,2.75,3.25,2.25,2.85,3.25,2.25,2.9,2.9,2.1,2.75,3.2,2.25,2.8,3.25,2.2,2.8,3.25,2.2,3.2,3.2,2.0
E2,09/11/02,Notts County,Mansfield,2,2,D,0,1,A,J Winter,13.0,18.0,9.0,11.0,10.0,13.0,5.0,6.0,2,3,0,0,1.833,3.25,3.75,1.81,3.3,3.9,1.8,3.1,3.4,1.8,3.4,3.6,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,12/04/03,Cheltenham,Oldham,1,1,D,1,1,D,S Baines,15.0,18.0,10.0,11.0,11.0,10.0,7.0,10.0,1,0,0,0,2.8,3.25,2.2,2.85,3.25,2.2,3.0,2.9,2.0,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,3.2,3.2,2.0
E2,02/11/02,Brentford,Blackpool,5,0,H,2,0,H,P Rejer,11.0,9.0,7.0,6.0,12.0,14.0,9.0,11.0,0,2,0,0,2.2,3.25,2.8,2.2,3.25,2.92,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.2,2.9,2.2,3.2,2.8
E2,22/04/03,Bristol City,Cardiff,2,0,H,0,0,D,R Styles,6.0,8.0,0.0,0.0,14.0,12.0,4.0,6.0,1,2,1,1,2.25,3.25,2.75,2.25,3.2,2.8,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.0,3.2,3.2
E2,31/01/03,Cardiff,Oldham,1,1,D,1,0,H,P Walton,16.0,10.0,10.0,4.0,7.0,10.0,9.0,9.0,2,0,0,0,1.83,3.25,3.75,1.9,3.25,3.65,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5
