Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E2,05/03/02,Port Vale,Wrexham,1,3,A,0,1,A,4436.0,"Richards, P. R.",9,10,4,8,0,0,7,3,14,7.0,0,1,1,0,0,0,10,0,1.65,3.4,4.6,1.6,3.2,4.2,1.61,3.4,5.0,1.615,3.4,5.0,1.571,3.4,5.5,1.66,3.4,4.5
E2,12/01/02,Wigan,Brighton,3,0,H,2,0,H,6203.0,"Walton, P.",16,4,9,2,0,0,9,3,14,8.0,2,1,3,2,0,0,30,20,2.52,3.0,2.6,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.0,2.62
E2,01/12/01,Huddersfield,Cambridge,2,1,H,0,1,A,9513.0,R. D. Furnandiz,12,2,7,2,1,0,12,1,6,13.0,1,1,1,3,0,1,10,55,1.45,3.6,6.7,1.4,3.6,5.5,1.4,3.75,7.5,1.4,3.2,7.5,1.4,4.0,6.5,1.44,3.6,7.0
E2,23/03/02,Bournemouth,Bristol City,1,3,A,0,2,A,7033.0,"Knight, B.",15,13,5,6,1,0,10,9,6,11.0,1,1,1,3,0,0,10,30,2.55,3.2,2.42,2.4,3.0,2.3,2.37,3.2,2.62,2.625,3.2,2.375,2.5,3.4,2.375,2.6,3.2,2.4
E2,31/01/02,Brighton,Cardiff,1,0,H,1,0,H,6117.0,"Cable, L. E.",6,10,3,5,0,0,2,8,19,14.0,1,2,3,3,0,1,30,55,1.9,3.25,3.6,2.0,2.9,3.0,2.1,3.25,3.0,1.95,3.3,3.4,1.909,3.4,3.4,2.0,3.25,3.25
E2,29/01/02,Bury,Wrexham,2,2,D,1,2,A,2735.0,"Brandwood, M. J.",14,8,8,4,0,0,6,6,10,16.0,3,10,1,1,0,0,10,10,1.81,3.3,3.85,1.8,3.0,3.5,1.8,3.25,4.0,1.833,3.25,3.75,1.8,3.25,4.0,1.8,3.4,3.75
E2,13/10/01,Brentford,Peterboro,2,1,H,2,0,H,11097.0,P. Armstrong,13,12,7,4,0,0,5,8,9,12.0,11,6,0,2,0,0,0,20,,,,1.7,3.3,3.6,1.73,3.25,4.33,,,,1.73,3.5,4.0,1.72,3.3,4.33
E2,18/08/01,Brighton,Wigan,2,1,H,1,1,D,6518.0,M. A. Cooper,13,6,6,2,1,0,7,4,14,18.0,3,2,1,5,0,0,10,50,,,,2.2,3.0,2.6,2.37,3.2,2.62,,,,2.25,3.25,2.75,2.1,3.1,3.2
E2,18/09/01,Peterboro,Bournemouth,6,0,H,3,0,H,3445.0,A. Bates,16,9,9,2,1,0,5,2,11,8.0,3,1,0,2,0,0,0,20,,,,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.25,3.0,2.0,3.25,3.25
E2,22/09/01,Peterboro,Bristol City,4,1,H,3,0,H,5550.0,M. Clatenberg,16,13,9,5,0,0,3,6,14,7.0,1,2,1,1,0,0,10,10,,,,2.6,3.0,2.2,2.87,3.25,2.2,2.75,3.2,2.3,2.75,3.25,2.25,2.7,3.2,2.3
E2,18/09/01,Blackpool,QPR,2,2,D,0,1,A,5100.0,H. M. Webb,18,7,11,4,2,1,6,5,10,11.0,10,7,1,2,0,0,10,20,,,,2.3,2.9,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.38,3.25,2.6,,,
E2,05/03/02,Peterboro,Notts County,0,1,A,0,1,A,4415.0,"Pugh, D.",16,5,5,1,1,0,10,2,11,15.0,3,10,1,2,1,0,35,20,1.7,3.5,4.1,1.75,3.2,3.5,1.73,3.25,4.33,1.727,3.25,4.333,1.667,3.5,4.333,1.72,3.5,4.0
E2,01/04/02,Brighton,Bristol City,2,1,H,1,0,H,6759.0,"Fletcher, M.",11,16,8,12,0,0,0,6,11,16.0,5,2,0,1,0,0,0,10,1.72,3.45,4.05,1.7,3.2,3.7,1.73,3.5,4.0,1.7,3.25,4.5,1.8,3.4,3.75,1.72,3.4,4.2
E2,24/10/01,Swindon,Cambridge,2,0,H,0,0,D,4882.0,A. R. Leake,11,7,7,4,0,0,13,3,9,11.0,1,3,1,0,0,0,10,0,1.65,3.4,4.7,1.6,3.3,4.0,1.67,3.4,4.5,1.57,3.5,5.2,1.62,3.6,4.5,1.61,3.4,5.0
E2,25/08/01,Tranmere,Brighton,0,0,D,0,0,D,8162.0,R. Pearson,24,7,10,5,0,0,8,2,13,18.0,2,6,3,2,0,0,30,20,,,,2.2,2.9,2.7,2.1,3.25,3.0,,,,2.2,3.25,2.8,2.2,3.25,2.8
E2,19/03/02,Chesterfield,Bristol City,2,1,H,1,0,H,3630.0,"Warren, M. R.",12,9,4,4,0,0,3,10,10,13.0,7,3,0,0,0,1,0,25,2.63,3.2,2.35,2.5,3.0,2.25,2.62,3.2,2.37,2.75,3.25,2.25,2.6,3.2,2.375,2.6,3.2,2.4
E2,15/12/01,Chesterfield,QPR,2,3,A,0,0,D,4611.0,C. H. Webster,11,11,4,7,0,0,10,6,18,17.0,6,7,1,1,0,1,10,35,2.45,3.1,2.6,2.3,3.0,2.4,2.25,3.25,2.75,2.38,3.2,2.62,2.38,3.2,2.6,,,
E2,05/03/02,Chesterfield,Huddersfield,1,1,D,1,0,H,4740.0,"Rejer, P.",15,6,9,5,0,0,8,7,13,14.0,0,2,0,2,0,0,0,20,2.6,3.25,2.35,2.6,3.0,2.2,2.75,3.25,2.25,2.7,3.2,2.3,2.6,3.2,2.375,2.62,3.3,2.3
E2,18/09/01,Tranmere,Notts County,4,2,H,1,2,A,7343.0,M. R. Warren,17,9,10,5,0,1,5,3,12,16.0,3,4,3,2,0,0,30,20,,,,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.25,3.25,2.25,3.25,2.75,2.0,3.25,3.25
E2,22/09/01,Port Vale,Northampton,0,1,A,0,0,D,4419.0,A. Kaye,19,7,4,2,2,0,7,2,8,15.0,2,2,0,0,0,0,0,0,,,,1.55,3.4,4.3,1.53,3.6,5.5,1.57,3.4,5.5,1.62,3.6,4.5,1.57,3.4,5.5
E2,18/08/01,Brentford,Port Vale,2,0,H,0,0,D,4561.0,P. E. Alcock,8,4,3,2,1,0,4,8,12,15.0,1,2,2,2,0,0,20,20,,,,2.3,2.9,2.5,2.2,3.4,2.75,,,,2.38,3.25,2.6,2.37,3.2,2.62
E2,15/12/01,Notts County,Bury,1,2,A,0,2,A,4395.0,A. Kaye,11,11,7,7,1,0,2,2,15,15.0,5,8,2,2,0,0,20,20,1.95,3.2,3.45,2.1,3.0,2.8,2.2,3.25,2.87,2.0,3.25,3.25,2.1,3.25,3.0,2.0,3.25,3.25
E2,03/11/01,Colchester,Bournemouth,1,2,A,1,2,A,4369.0,M. R. Warren,11,13,3,8,1,1,3,3,9,17.0,0,0,1,4,0,1,10,65,1.83,3.3,3.75,1.9,3.1,3.0,2.1,3.2,3.0,1.75,3.4,4.0,1.83,3.4,3.6,1.83,3.3,3.75
E2,01/12/01,Bristol City,Notts County,3,2,H,1,0,H,9411.0,M. Fletcher,16,9,9,7,0,0,7,4,9,14.0,9,5,2,4,0,0,20,40,1.6,3.4,5.1,1.6,3.2,4.2,1.61,3.6,4.5,1.6,3.4,5.0,1.62,3.4,5.0,1.57,3.4,5.5
E2,01/12/01,Port Vale,Blackpool,1,1,D,0,1,A,5390.0,F. G. Stretton,9,14,4,9,0,1,3,7,10,11.0,2,2,1,0,0,0,10,0,2.1,3.2,3.05,2.0,3.0,2.9,2.1,3.25,3.0,2.0,3.25,3.25,2.2,3.25,2.8,2.0,3.25,3.25
E2,26/12/01,QPR,Brighton,0,0,D,0,0,D,16412.0,"Knight, B.",11,5,5,3,0,1,3,2,9,15.0,3,4,1,0,0,0,10,0,2.35,3.25,2.6,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.38,3.2,2.6,,,
E2,19/02/02,Oldham,Tranmere,1,1,D,0,1,A,5998.0,"Barry, N. S.",10,9,5,5,0,0,9,5,14,16.0,2,7,2,0,0,0,20,0,2.0,3.25,3.25,2.0,2.9,3.0,2.1,3.25,3.0,2.0,3.25,3.25,2.1,3.25,3.0,1.9,3.25,3.5
E2,27/10/01,Brighton,Colchester,1,0,H,1,0,H,6531.0,M. D. Messias,15,13,7,6,0,0,7,6,12,13.0,3,3,1,2,0,0,10,20,1.6,3.5,4.85,1.5,3.5,4.5,1.5,3.6,6.0,1.62,3.4,5.0,1.57,3.6,5.0,1.57,3.6,5.0
E2,05/10/01,Colchester,Reading,2,0,H,2,0,H,3691.0,K. D. Hill,11,19,6,6,0,1,2,11,15,10.0,3,4,2,0,0,0,20,0,,,,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.38,2.8,3.25,2.2
E2,01/09/01,Port Vale,Reading,0,2,A,0,1,A,5196.0,M. S. Pike,6,15,2,7,0,1,1,5,9,14.0,3,4,1,4,0,0,10,40,,,,2.35,3.0,2.35,2.62,3.2,2.37,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,03/11/01,Notts County,QPR,0,2,A,0,0,D,6231.0,M. S. Pike,14,7,6,3,0,0,1,5,9,8.0,7,3,0,1,0,0,0,10,2.2,3.25,2.85,2.2,3.0,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.25,2.75,,,
E2,12/01/02,Chesterfield,Oldham,4,2,H,0,1,A,4716.0,"Jordan, W. M.",13,5,7,4,0,0,7,3,9,12.0,4,5,2,3,0,0,20,30,2.5,3.1,2.55,2.35,3.0,2.35,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,25/08/01,Huddersfield,Bury,2,0,H,0,0,D,8684.0,G. Laws,10,7,7,2,0,1,8,2,17,22.0,3,1,0,3,0,0,0,30,,,,1.6,3.2,4.2,1.61,3.4,5.0,,,,1.57,3.6,5.0,1.57,3.4,5.5
E2,29/01/02,Peterboro,Stoke,1,2,A,1,1,D,5173.0,"Taylor, P.",22,12,11,6,2,0,1,6,8,21.0,7,7,1,5,0,0,10,50,2.65,3.2,2.35,2.5,2.9,2.3,2.62,3.2,2.37,2.625,3.2,2.375,2.375,3.4,2.5,2.7,3.2,2.3
E2,24/11/01,Port Vale,Huddersfield,1,1,D,0,0,D,5026.0,M. J. Jones,12,8,2,4,0,0,7,7,9,13.0,0,4,1,0,0,0,10,0,2.45,3.1,2.6,2.3,2.9,2.5,2.37,3.2,2.62,2.5,3.2,2.5,2.6,3.2,2.38,2.37,3.2,2.62
E2,29/09/01,Oldham,Notts County,4,1,H,2,0,H,6864.0,G. Laws,16,12,7,4,1,0,5,5,14,12.0,4,2,2,2,0,0,20,20,,,,1.9,3.1,3.0,1.8,3.25,4.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.25,3.0
E2,12/02/02,Chesterfield,Wycombe,0,1,A,0,0,D,3654.0,"Laws, G.",12,6,5,4,1,0,7,9,10,10.0,4,6,0,0,0,0,0,0,2.15,3.25,2.95,2.1,2.9,2.9,2.2,3.25,2.87,2.2,3.2,2.875,2.2,3.2,2.875,2.1,3.25,3.0
E2,26/02/02,Wrexham,Tranmere,1,1,D,0,0,D,5702.0,"Foy, C. J.",11,6,5,4,1,0,7,5,7,17.0,0,3,1,1,0,0,10,10,2.4,3.25,2.55,2.35,3.0,2.35,2.62,3.2,2.37,2.625,3.2,2.375,2.75,3.25,2.25,2.37,3.2,2.62
E2,27/11/01,Swindon,Wrexham,3,1,H,2,0,H,4127.0,D. R. Crick,11,11,6,6,0,0,4,6,13,15.0,10,1,1,1,0,0,10,10,1.75,3.35,4.05,1.75,3.1,3.6,1.73,3.25,4.33,1.8,3.4,3.75,1.73,3.5,4.0,1.8,3.4,3.75
E2,21/10/01,Port Vale,Stoke,1,1,D,0,0,D,10344.0,P. R. Richards,8,7,5,4,0,0,10,5,10,15.0,6,2,3,4,0,0,30,40,2.57,3.2,2.42,2.4,3.0,2.3,2.62,3.2,2.37,,,,2.6,3.2,2.38,2.62,3.0,2.5
E2,29/09/01,Cardiff,Brighton,1,1,D,0,1,A,12022.0,M. Warren,8,4,5,1,0,0,9,3,9,11.0,1,3,3,2,0,0,30,20,,,,2.1,3.0,2.8,2.2,3.25,2.87,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.25,3.0
E2,20/10/01,Notts County,Reading,3,4,A,1,4,A,5604.0,R. Pearson,20,15,11,6,0,1,6,1,10,11.0,8,7,3,4,0,0,30,40,2.37,3.2,2.62,2.3,3.0,2.4,2.37,3.2,2.62,,,,2.38,3.2,2.6,2.37,3.2,2.62
E2,13/04/02,Cardiff,Notts County,2,1,H,0,1,A,17105.0,"Rejer, P.",16,9,6,3,1,1,8,3,11,14.0,3,1,0,0,0,0,0,0,1.5,3.75,5.5,,,,1.44,4.0,6.0,1.5,3.75,5.5,1.5,3.75,5.5,1.53,3.5,5.5
E2,23/03/02,Reading,Oldham,2,2,D,2,1,H,15191.0,"Penton, C.",11,18,4,7,1,0,7,6,13,14.0,5,3,0,3,0,0,0,30,1.5,3.5,6.2,1.5,3.5,4.5,1.5,3.6,6.0,1.5,3.6,6.0,1.444,3.75,6.5,1.53,3.5,5.5
E2,11/08/01,Swindon,Peterboro,0,0,D,0,0,D,7934.0,P. Walton ,6,8,4,5,0,0,7,5,17,18.0,2,5,3,1,1,0,55,10,,,,1.85,3.0,3.3,2.2,3.25,2.87,,,,2.1,3.25,3.0,1.83,3.4,3.6
E2,20/11/01,Cardiff,Colchester,1,1,D,1,0,H,8013.0,C. R. Wilkes,11,4,6,1,0,1,11,1,14,10.0,3,2,1,3,0,0,10,30,1.62,3.5,4.7,1.6,3.3,4.0,1.57,3.6,5.0,1.62,3.4,5.0,1.62,3.6,4.5,1.66,3.4,4.5
E2,12/03/02,Blackpool,Tranmere,1,1,D,1,0,H,6860.0,"Leake, A. R.",5,9,3,5,0,0,3,10,9,21.0,1,4,2,2,0,0,20,20,2.38,3.2,2.6,2.25,3.0,2.5,2.25,3.25,2.75,2.4,3.2,2.6,2.375,3.2,2.6,2.37,3.2,2.62
E2,02/02/02,Bury,Reading,1,1,D,1,0,H,3667.0,"Jones, M. J.",5,10,2,5,0,0,3,6,16,15.0,6,6,1,2,0,0,10,20,3.65,3.3,1.85,3.4,3.1,1.8,3.75,3.4,1.8,4.0,3.25,1.8,4.333,3.25,1.727,3.75,3.3,1.83
E2,26/12/01,Blackpool,Oldham,0,2,A,0,0,D,5772.0,"Cain, G.",9,13,5,9,0,0,7,5,10,9.0,3,7,2,0,0,0,20,0,2.08,3.25,3.05,2.2,2.9,2.7,2.37,3.2,2.62,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0
E2,15/12/01,Northampton,Bournemouth,1,0,H,0,0,D,3909.0,R. J. Olivier,12,9,7,2,0,0,4,6,8,11.0,0,1,0,1,0,0,0,10,2.45,3.2,2.55,2.4,3.0,2.3,2.62,3.2,2.37,2.5,3.2,2.5,2.38,3.4,2.5,2.5,3.2,2.5
E2,02/03/02,Northampton,Cardiff,1,2,A,1,2,A,5495.0,"Bennett, S. G.",17,10,6,4,0,0,2,1,14,12.0,2,2,2,1,0,0,20,10,2.65,3.2,2.35,2.4,3.0,2.3,2.62,3.2,2.37,2.75,3.25,2.25,2.75,3.4,2.2,2.62,3.3,2.3
E2,13/04/02,Wycombe,Oldham,2,1,H,2,0,H,6728.0,"Joslin, P. J.",4,4,2,2,0,0,8,7,18,14.0,3,3,1,0,0,0,10,0,2.15,3.25,2.9,,,,2.25,3.25,2.75,2.1,3.25,2.875,2.25,3.2,2.8,2.2,3.25,2.8
E2,25/09/01,Wrexham,Port Vale,1,3,A,0,1,A,3091.0,G. B. Frankland,10,8,7,4,0,0,4,6,19,16.0,2,1,2,3,0,0,20,30,,,,2.2,2.9,2.7,2.2,3.25,2.87,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.8
E2,27/08/01,Notts County,Chesterfield,1,1,D,0,0,D,6236.0,A. G. Wiley,11,13,4,9,0,0,2,10,23,21.0,1,3,2,1,0,0,20,10,,,,1.5,3.4,4.7,1.57,3.6,5.0,,,,1.57,3.6,5.0,1.53,3.5,5.5
E2,25/09/01,Oldham,Bury,4,0,H,2,0,H,5605.0,M. S. Pike,24,8,11,3,0,1,10,3,5,10.0,2,4,1,2,0,1,10,45,,,,1.5,3.4,4.7,1.4,4.0,6.5,1.44,3.75,6.5,1.53,3.5,5.5,1.5,3.5,6.0
E2,20/04/02,Colchester,Wigan,2,2,D,2,0,H,3672.0,"Baines, S. J.",10,12,5,7,0,0,5,5,5,4.0,2,2,0,0,0,0,0,0,2.4,3.2,2.6,,,,2.75,3.25,2.25,2.375,3.2,2.5,2.5,3.2,2.5,2.4,3.2,2.6
E2,13/04/02,Cambridge,Tranmere,2,1,H,0,1,A,4627.0,"Cable, L. E.",9,10,6,6,0,0,8,4,11,10.0,1,3,0,2,0,0,0,20,2.75,3.25,2.25,,,,2.75,3.25,2.25,2.75,3.2,2.2,2.75,3.25,2.25,2.75,3.25,2.25
E2,15/09/01,Huddersfield,Blackpool,2,4,A,1,2,A,10691.0,P. J. Joslin,8,8,4,6,0,0,6,7,15,12.0,1,2,3,1,0,0,30,10,,,,1.5,3.5,4.5,1.5,3.6,6.0,1.53,3.4,6.0,1.53,3.5,5.5,1.57,3.4,5.5
E2,19/01/02,Bournemouth,Huddersfield,2,3,A,0,3,A,5307.0,"Dunn, S. W.",14,9,4,5,1,0,4,3,10,17.0,2,5,2,5,0,0,20,50,2.5,3.25,2.45,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.38,2.5,3.2,2.5
E2,01/12/01,QPR,Colchester,2,2,D,1,2,A,11158.0,P. Armstrong,7,7,4,3,0,1,4,7,11,12.0,3,1,2,1,0,0,20,10,1.75,3.3,4.15,1.7,3.1,3.8,1.73,3.5,4.0,1.73,3.3,4.33,1.73,3.5,4.0,,,
E2,08/09/01,Reading,Cardiff,1,2,A,1,2,A,13017.0,D. Pugh,10,5,3,2,2,2,11,6,19,24.0,3,8,3,6,1,0,55,60,,,,1.65,3.2,3.8,1.73,3.25,4.33,1.73,3.25,4.33,1.67,3.5,4.33,1.66,3.4,4.5
E2,06/04/02,Bristol City,Bury,2,0,H,0,0,D,9449.0,"Hegley, G. K.",22,3,10,2,0,0,10,2,7,12.0,5,4,1,2,0,0,10,20,1.5,3.6,5.75,1.45,3.6,4.8,1.44,3.75,6.5,1.533,3.5,5.5,1.5,3.75,5.5,1.44,4.2,5.5
E2,09/02/02,Wycombe,Bristol City,2,1,H,0,0,D,7972.0,"Walton, P.",6,7,2,3,0,0,7,6,8,13.0,8,2,3,3,0,0,30,30,2.4,3.1,2.65,2.3,2.9,2.5,2.25,3.25,2.75,2.5,3.2,2.5,2.375,3.2,2.6,2.37,3.2,2.62
E2,24/01/02,Brentford,Brighton,4,0,H,2,0,H,7475.0,"Parkes, T. A.",17,9,8,1,0,0,10,3,15,10.0,3,5,1,0,0,0,10,0,2.25,3.25,2.75,,,,2.37,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.6,2.37,3.2,2.62
E2,18/08/01,Oldham,Chesterfield,1,1,D,1,0,H,5534.0,H. M. Webb,14,13,4,5,0,0,7,6,11,16.0,5,5,0,0,0,0,0,0,,,,1.75,3.2,3.4,1.73,3.5,4.0,,,,1.83,3.4,3.6,1.8,3.4,3.75
E2,20/04/02,Wrexham,Bournemouth,2,1,H,0,1,A,4289.0,"Rennie, U. D.",19,5,14,2,2,0,8,2,5,19.0,2,3,0,1,0,1,0,35,3.0,3.4,2.05,,,,2.75,3.25,2.2,3.4,3.4,1.85,3.2,3.75,1.833,3.25,3.5,1.9
E2,02/03/02,Wrexham,Chesterfield,0,1,A,0,1,A,3328.0,"Olivier, R. J.",12,8,6,5,2,0,4,5,10,8.0,0,4,0,2,0,0,0,20,2.12,3.2,3.0,2.1,3.0,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.25,2.8,2.1,3.25,3.0
E2,05/10/01,Bournemouth,Oldham,3,2,H,0,1,A,3312.0,A. R. Hall,10,10,6,5,0,1,6,3,15,15.0,3,1,2,3,1,0,45,30,,,,2.35,3.0,2.35,2.6,3.2,2.37,2.75,3.25,2.25,2.5,3.4,2.38,2.5,3.2,2.5
E2,25/08/01,Port Vale,Peterboro,4,1,H,1,0,H,4925.0,B. Curson,15,13,8,4,0,0,1,8,10,17.0,3,1,2,2,0,0,20,20,,,,1.75,3.1,3.6,1.8,3.25,4.0,,,,1.73,3.5,4.0,1.66,3.4,4.5
E2,10/11/01,Wycombe,Peterboro,3,0,H,1,0,H,6025.0,A. N. Butler,13,5,10,1,0,0,5,6,9,10.0,2,1,0,2,0,0,0,20,1.95,3.25,3.4,1.8,3.1,3.4,2.0,3.25,3.25,1.91,3.25,3.5,1.83,3.4,3.6,1.72,3.5,4.0
E2,18/08/01,Bournemouth,Blackpool,0,1,A,0,1,A,3709.0,P. Armstrong,13,5,7,2,0,0,3,4,13,9.0,4,2,0,0,0,0,0,0,,,,1.7,3.1,3.8,1.73,3.25,4.33,,,,1.8,3.4,3.75,1.72,3.25,4.33
E2,07/10/01,QPR,Huddersfield,3,2,H,1,1,D,10668.0,R. J. Harris,11,12,7,4,0,1,2,7,13,16.0,2,4,1,2,0,0,10,20,,,,2.2,3.0,2.6,2.2,3.25,2.87,2.25,3.25,2.75,2.25,3.25,2.75,,,
E2,07/10/01,Peterboro,Northampton,2,0,H,1,0,H,8101.0,B. Knight,14,6,8,0,0,0,5,1,18,20.0,3,2,3,3,0,0,30,30,,,,1.6,3.3,4.0,1.57,3.6,5.0,1.57,3.5,5.2,1.62,3.6,4.5,1.57,3.6,5.0
E2,05/01/02,Colchester,Wrexham,2,1,H,1,1,D,2835.0,"Hill, K. D.",10,13,6,6,0,0,1,2,13,9.0,8,3,1,1,0,0,10,10,1.6,3.4,5.1,1.6,3.2,4.2,1.67,3.5,4.33,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.4,5.5
E2,23/02/02,Reading,Stoke,1,0,H,0,0,D,21032.0,"Dunn, S. W.",25,8,10,5,1,1,9,5,8,13.0,6,7,0,2,0,1,0,45,1.81,3.25,3.9,1.8,3.1,3.4,1.8,3.25,4.0,1.8,3.25,4.0,1.727,3.5,4.0,1.8,3.4,3.75
E2,15/09/01,Oldham,Peterboro,2,0,H,0,0,D,4855.0,A. R. Leake,13,13,9,7,0,0,7,1,9,13.0,2,6,0,1,0,0,0,10,,,,1.8,3.1,3.4,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.4,3.75,1.72,3.3,4.33
E2,11/08/01,Port Vale,Notts County,4,2,H,1,1,D,6076.0,R. J. Beeby ,17,11,8,5,1,1,2,4,11,11.0,1,1,1,2,0,0,10,20,,,,2.1,2.9,2.9,2.1,3.25,3.0,,,,2.0,3.5,3.0,2.1,3.25,3.0
E2,16/02/02,Peterboro,Brentford,1,1,D,0,1,A,5100.0,"Danson, P. S.",13,9,5,7,0,0,10,6,18,16.0,5,7,4,1,0,0,40,10,2.4,3.2,2.58,2.3,2.9,2.5,2.25,3.25,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,02/02/02,Peterboro,Wrexham,2,3,A,1,1,D,4675.0,"Ross, J. J.",21,14,8,8,1,0,6,7,9,14.0,4,5,1,3,0,0,10,30,1.6,3.45,4.95,1.6,3.2,4.2,1.57,3.6,5.0,1.615,3.4,5.0,1.571,3.4,5.5,1.66,3.4,4.5
E2,25/09/01,QPR,Cardiff,2,1,H,0,1,A,11667.0,M. D. Messias,10,3,3,1,0,0,2,6,15,23.0,1,2,2,2,0,0,20,20,,,,2.1,3.0,2.8,2.1,3.25,3.0,2.2,3.25,2.8,2.2,3.25,2.8,,,
E2,15/12/01,Oldham,Wigan,1,1,D,0,0,D,6407.0,U. D. Rennie,8,11,3,8,0,0,1,3,12,15.0,4,3,1,0,0,0,10,0,2.05,3.15,3.25,2.2,3.0,2.6,2.2,3.25,2.87,2.1,3.25,3.0,2.2,3.25,2.8,2.25,3.25,2.75
E2,23/10/01,Notts County,Brighton,2,2,D,1,0,H,5092.0,G. Cain,14,13,9,6,0,0,4,5,13,12.0,4,2,2,2,0,0,20,20,2.65,3.2,2.35,2.6,3.0,2.2,2.75,3.4,2.2,2.62,3.2,2.38,2.75,3.25,2.25,2.62,3.2,2.37
E2,23/10/01,Brentford,Bury,5,1,H,2,0,H,5389.0,P. Rejer,14,12,6,7,0,0,7,16,16,16.0,6,5,1,6,0,1,10,85,1.4,3.75,7.45,1.35,3.9,6.0,1.33,4.0,9.0,1.36,4.0,7.5,1.4,4.0,6.5,1.36,3.75,8.5
E2,20/11/01,Wigan,Chesterfield,1,1,D,0,0,D,4071.0,M. G. Cowburn,13,7,4,4,0,0,4,1,11,9.0,3,4,1,2,0,0,10,20,1.71,3.45,4.15,1.6,3.3,4.0,1.61,3.6,4.5,1.7,3.4,4.33,1.83,3.4,3.6,1.66,3.6,4.2
E2,16/03/02,Northampton,Wrexham,4,1,H,1,1,D,5029.0,"Styles, R.",11,7,5,4,0,0,3,1,15,17.0,7,2,2,3,0,2,20,80,1.95,3.2,3.45,1.9,3.2,2.9,1.91,3.25,3.5,2.0,3.25,3.25,1.909,3.4,3.4,1.9,3.2,3.6
E2,05/03/02,Colchester,Stoke,1,3,A,0,2,A,3866.0,"Crick, D. R.",13,8,6,5,1,0,7,2,9,12.0,2,4,2,1,0,0,20,10,2.85,3.25,2.2,2.6,3.0,2.2,3.0,3.25,2.1,2.875,3.2,2.2,3.25,3.25,2.0,2.8,3.25,2.2
E2,25/09/01,Swindon,Brentford,2,0,H,1,0,H,5519.0,L. E. Cable,12,12,9,3,0,0,6,3,20,19.0,1,1,1,1,0,0,10,10,,,,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,21/01/02,Chesterfield,Brighton,1,2,A,0,0,D,4689.0,"Messias, M. D.",4,7,1,5,0,0,6,5,9,16.0,3,4,2,2,0,0,20,20,2.55,3.1,2.5,,,,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5
E2,19/12/01,Stoke,Cardiff,1,1,D,0,0,D,14331.0,A. R. Leake,16,13,10,5,0,1,7,0,13,14.0,4,5,1,0,0,0,10,0,1.8,3.3,3.9,1.8,3.0,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.73,3.25,4.33,1.8,3.2,4.0
E2,02/03/02,Notts County,Tranmere,3,0,H,3,0,H,4562.0,"Ryan, M.",20,10,11,3,0,0,2,3,10,20.0,2,7,2,5,0,1,20,75,2.95,3.2,2.15,2.6,3.0,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.25,2.1,2.87,3.2,2.2
E2,02/02/02,Tranmere,Chesterfield,0,0,D,0,0,D,8477.0,"Furnandiz, R. D.",15,5,6,1,2,0,11,3,7,12.0,0,3,3,2,0,0,30,20,1.58,3.35,5.4,1.55,3.3,4.5,1.57,3.6,5.0,1.571,3.4,5.5,1.533,3.5,5.5,1.57,3.4,5.5
E2,27/08/01,Colchester,Port Vale,2,0,H,1,0,H,3611.0,P. Armstrong,11,8,3,4,0,0,4,3,13,12.0,2,1,2,1,0,0,20,10,,,,2.1,3.0,2.8,2.1,3.25,3.0,,,,2.0,3.25,3.25,2.0,3.4,3.1
