Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,30/11/02,Bury,Exeter,1,0,H,0,0,D,M Clattenburg,,2.0,5.0,2.0,7.0,15.0,14.0,1.0,1.0,3.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,5.0,1.65,3.2,3.9,1.73,3.4,4.0,1.57,3.5,5.0,1.6,3.5,5.0,1.66,3.4,4.33
E3,07/09/02,Kidderminster,Boston,0,0,D,0,0,D,P Danson,,10.0,9.0,3.0,13.0,23.0,3.0,5.0,2.0,2.0,0.0,0.0,1.833,3.25,3.75,,,,1.9,3.1,3.0,2.1,3.25,3.0,1.83,3.4,3.75,1.833,3.25,3.8,2.0,3.2,3.2
E3,02/11/02,Darlington,Lincoln,0,0,D,0,0,D,M Jones,,2.0,4.0,1.0,15.0,12.0,7.0,6.0,2.0,0.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8
E3,21/04/03,Torquay,Leyton Orient,2,2,D,1,1,D,M Fletcher,,9.0,7.0,6.0,13.0,15.0,6.0,5.0,0.0,3.0,0.0,0.0,1.615,3.6,4.333,1.6,3.45,5.0,1.5,3.4,4.7,1.5,3.6,5.5,1.53,3.6,5.5,1.533,3.6,5.5,1.53,3.6,5.0
E3,03/05/03,Rushden & D,Hartlepool,1,1,D,1,0,H,L Cable,,12.0,6.0,10.0,14.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0,3.25,3.25,2.05,3.3,3.2,,,,1.909,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E3,01/03/03,Bury,Bournemouth,2,1,H,1,1,D,C Wilkes,,9.0,7.0,6.0,12.0,16.0,10.0,2.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.6,2.38,3.2,2.6,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E3,15/04/03,Carlisle,York,1,1,D,0,0,D,P Rejer,,4.0,2.0,2.0,13.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,2.5,3.4,2.37,2.6,3.3,2.4,2.35,3.0,2.35,2.75,3.2,2.25,2.5,3.4,2.38,2.5,3.3,2.4,2.5,3.25,2.4
E3,25/03/03,Shrewsbury,Torquay,2,3,A,0,1,A,C Boyeson,,13.0,4.0,10.0,13.0,11.0,6.0,3.0,2.0,5.0,0.0,0.0,2.4,3.2,2.6,2.5,3.15,2.5,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,22/02/03,York,Bury,1,1,D,0,0,D,H Webb,,10.0,1.0,5.0,13.0,13.0,2.0,3.0,3.0,1.0,0.0,0.0,2.1,3.25,3.0,2.1,3.25,3.15,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E3,26/10/02,Bournemouth,York,1,0,H,0,0,D,G Hegley,,7.0,8.0,3.0,7.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.615,3.4,5.0,1.7,3.4,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.62,3.4,5.0,1.667,3.4,4.5,1.72,3.25,4.2
E3,12/04/03,Torquay,Macclesfield,2,2,D,1,2,A,P Rejer,,8.0,12.0,5.0,7.0,12.0,4.0,2.0,0.0,3.0,0.0,0.0,1.667,3.5,4.333,1.65,3.35,4.75,1.65,3.1,4.0,1.571,3.5,5.0,1.62,3.4,5.0,1.615,3.5,4.75,1.66,3.4,4.33
E3,26/08/02,Southend,Cambridge,2,1,H,2,1,H,A D'Urso,,12.0,,6.0,12.0,17.0,5.0,10.0,0.0,2.0,0.0,0.0,,,,2.26,3.2,2.92,2.2,3.0,2.6,2.25,3.2,2.75,,,,2.25,3.25,2.75,,,
E3,17/09/02,Rochdale,Cambridge,4,3,H,1,2,A,G Laws,,11.0,10.0,6.0,18.0,6.0,8.0,6.0,3.0,1.0,0.0,1.0,1.833,3.25,3.75,1.88,3.3,3.9,1.8,3.0,3.5,1.8,3.25,3.75,1.83,3.3,3.6,1.833,3.3,3.75,1.83,3.25,3.75
E3,05/04/03,Bristol Rvs,Rushden & D,1,2,A,1,1,D,C Penton,,10.0,5.0,5.0,18.0,13.0,4.0,3.0,2.0,3.0,0.0,0.0,2.75,3.25,2.25,2.75,3.3,2.22,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.4,2.2,2.75,3.4,2.2,2.62,3.2,2.3
E3,08/03/03,Leyton Orient,Exeter,1,1,D,1,0,H,C Penton,,10.0,4.0,8.0,16.0,19.0,3.0,3.0,1.0,4.0,0.0,0.0,1.727,3.5,4.0,1.7,3.35,4.45,1.75,3.1,3.6,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75
E3,14/09/02,York,Rushden & D,0,0,D,0,0,D,S Baines,,14.0,5.0,6.0,7.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,2.4,3.2,2.6,2.37,3.15,2.65,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.375,3.2,2.625,2.37,3.1,2.62
E3,26/08/02,Rushden & D,Scunthorpe,2,0,H,1,0,H,P Crossley,9.0,14.0,7.0,7.0,14.0,13.0,1.0,6.0,2.0,1.0,1.0,0.0,,,,1.65,3.4,4.85,1.65,3.2,3.9,1.615,3.25,5.0,,,,1.615,3.4,5.0,,,
E3,22/02/03,Hartlepool,Swansea,4,0,H,2,0,H,N Barry,24.0,8.0,15.0,4.0,11.0,9.0,1.0,1.0,2.0,2.0,0.0,1.0,1.444,3.75,6.5,1.45,3.7,7.0,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.4,3.75,7.5,1.44,3.6,6.5
E3,18/01/03,Wrexham,Torquay,2,1,H,1,1,D,L Cable,17.0,9.0,5.0,3.0,10.0,15.0,2.0,4.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.18,3.3,2.9,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E3,29/03/03,Darlington,Bury,3,1,H,1,1,D,A Butler,12.0,8.0,7.0,3.0,15.0,13.0,9.0,3.0,1.0,1.0,0.0,0.0,2.4,3.2,2.6,2.5,3.2,2.5,2.4,2.9,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5
E3,31/08/02,Macclesfield,Bournemouth,0,1,A,0,1,A,M Ryan,8.0,8.0,3.0,5.0,9.0,17.0,5.0,8.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.4,3.3,2.6,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.63,2.4,3.2,2.6,2.37,3.1,2.62
E3,17/08/02,Bournemouth,Cambridge,1,1,D,0,1,A,P Crossley,11.0,9.0,7.0,5.0,7.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,1.727,3.5,4.0,1.75,3.41,4.1,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.25,4.33,1.75,3.4,4.0,1.66,3.3,4.5
E3,12/10/02,Carlisle,Shrewsbury,1,2,A,0,1,A,S Mathieson,15.0,14.0,10.0,7.0,15.0,16.0,4.0,5.0,3.0,3.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8
E3,01/03/03,Swansea,Wrexham,0,0,D,0,0,D,C Penton,6.0,6.0,4.0,5.0,10.0,9.0,13.0,6.0,1.0,1.0,0.0,0.0,2.5,3.2,2.5,2.5,3.25,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37
E3,29/03/03,Torquay,Boston,1,1,D,0,0,D,R Beeby,18.0,9.0,11.0,8.0,10.0,18.0,10.0,7.0,0.0,1.0,0.0,0.0,1.8,3.25,4.0,1.75,3.3,4.2,1.75,3.2,3.5,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75
E3,05/10/02,Oxford,Scunthorpe,0,1,A,0,0,D,K Hill,7.0,8.0,2.0,4.0,11.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0,1.8,3.25,4.0,1.8,3.4,3.85,1.8,3.1,3.4,1.73,3.4,4.0,1.8,3.25,4.0,1.85,3.25,3.75,1.8,3.3,3.75
E3,26/10/02,Carlisle,Swansea,2,2,D,1,1,D,G Laws,14.0,12.0,8.0,5.0,11.0,17.0,6.0,4.0,5.0,3.0,0.0,0.0,2.1,3.25,3.0,2.15,3.3,3.0,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.88,2.1,3.25,3.0,2.1,3.2,3.0
E3,23/11/02,Lincoln,Rushden & D,1,2,A,0,1,A,M Cooper,9.0,5.0,3.0,3.0,16.0,14.0,11.0,4.0,3.0,3.0,0.0,0.0,2.5,3.2,2.5,2.52,3.3,2.47,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62
E3,29/10/02,Macclesfield,Oxford,2,1,H,0,0,D,G Cain,19.0,16.0,7.0,11.0,7.0,16.0,3.0,5.0,1.0,2.0,0.0,0.0,2.375,3.2,2.625,2.5,3.2,2.52,2.3,3.0,2.4,2.25,3.4,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,28/09/02,Bristol Rvs,Kidderminster,1,2,A,0,1,A,M Ryan,9.0,7.0,4.0,4.0,15.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0,1.8,3.25,4.0,1.87,3.3,3.85,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,2.0,3.2,3.6,1.9,3.2,3.5
E3,25/03/03,Cambridge,Bournemouth,2,1,H,1,1,D,S Tomlin,11.0,10.0,6.0,4.0,19.0,16.0,3.0,3.0,2.0,2.0,0.0,0.0,2.37,3.2,2.62,2.35,3.15,2.65,2.35,3.0,2.35,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.2,2.88,2.2,3.25,2.75
E3,26/10/02,Exeter,Darlington,0,4,A,0,2,A,P Rejer,8.0,7.0,5.0,4.0,8.0,14.0,12.0,6.0,1.0,2.0,0.0,0.0,2.1,3.25,3.0,2.1,3.3,3.1,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.1,3.25,3.0,2.1,3.2,3.0
E3,05/04/03,Shrewsbury,Swansea,0,0,D,0,0,D,M Thorpe,11.0,3.0,8.0,0.0,11.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0,2.1,3.25,3.0,2.12,3.2,3.0,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E3,24/08/02,Macclesfield,Wrexham,0,1,A,0,0,D,C Webster,5.0,11.0,4.0,8.0,16.0,18.0,7.0,5.0,2.0,2.0,0.0,0.0,2.4,3.2,2.6,2.4,3.2,2.63,2.35,3.0,2.35,2.25,3.2,2.75,2.38,3.2,2.63,2.5,3.2,2.5,2.5,3.25,2.4
E3,19/10/02,Cambridge,Oxford,1,1,D,1,0,H,R Pearson,9.0,14.0,4.0,6.0,11.0,15.0,3.0,5.0,1.0,4.0,1.0,0.0,2.1,3.25,3.0,2.15,3.25,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E3,21/12/02,Boston,Shrewsbury,6,0,H,4,0,H,P Rejer,17.0,4.0,15.0,3.0,14.0,18.0,10.0,5.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.37,3.1,2.62
E3,12/04/03,Cambridge,Exeter,2,1,H,0,1,A,M Cooper,12.0,12.0,8.0,9.0,15.0,15.0,7.0,5.0,3.0,1.0,0.0,0.0,1.667,3.5,4.333,1.6,3.4,5.0,1.7,3.2,3.7,1.667,3.4,4.333,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33
E3,15/02/03,Kidderminster,Torquay,2,0,H,1,0,H,M Messias,8.0,6.0,4.0,0.0,10.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,2.2,3.25,2.8,2.1,3.2,3.2,2.0,3.0,2.9,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E3,29/10/02,Cambridge,Carlisle,2,1,H,1,1,D,R Oliver,19.0,10.0,17.0,10.0,10.0,15.0,5.0,4.0,2.0,2.0,0.0,0.0,1.615,3.4,5.0,1.62,3.45,5.0,1.6,3.3,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.5,3.4,6.0
E3,26/04/03,Hull,Kidderminster,4,1,H,2,0,H,P Crossley,17.0,10.0,8.0,3.0,12.0,13.0,4.0,7.0,1.0,1.0,0.0,0.0,2.375,3.4,2.5,2.1,3.35,3.05,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,2.9,2.0,3.4,3.0
E3,28/09/02,Leyton Orient,Darlington,2,1,H,0,1,A,G Hegley,6.0,8.0,5.0,4.0,14.0,9.0,8.0,6.0,4.0,1.0,0.0,0.0,2.0,3.25,3.25,2.0,3.3,3.35,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E3,11/02/03,Torquay,Exeter,1,0,H,1,0,H,T Bates,12.0,13.0,7.0,6.0,14.0,9.0,5.0,7.0,2.0,3.0,0.0,0.0,1.727,3.25,4.333,1.67,3.5,4.6,1.7,3.2,3.7,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.4,4.0
E3,28/09/02,Hull,Swansea,1,1,D,1,0,H,L Mason,11.0,12.0,5.0,6.0,12.0,15.0,6.0,5.0,2.0,2.0,0.0,0.0,1.571,3.4,5.5,1.62,3.45,5.2,1.55,3.4,4.3,1.5,3.4,6.0,1.53,3.5,6.0,1.53,3.5,5.5,1.61,3.3,5.0
E3,28/12/02,Darlington,Torquay,1,1,D,1,0,H,L Mason,12.0,11.0,4.0,5.0,24.0,17.0,4.0,9.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.2,3.3,2.85,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.75
E3,28/09/02,Rochdale,Macclesfield,3,1,H,1,1,D,M Clattenburg,10.0,12.0,7.0,5.0,16.0,13.0,6.0,8.0,1.0,0.0,0.0,0.0,1.615,3.4,5.0,1.62,3.5,5.2,1.6,3.3,4.0,1.62,3.25,5.0,1.57,3.4,5.5,1.615,3.4,5.0,1.7,3.1,4.5
E3,12/10/02,Exeter,Rushden & D,1,1,D,1,1,D,R Oliver,14.0,13.0,9.0,8.0,18.0,11.0,8.0,6.0,2.0,2.0,0.0,0.0,2.8,3.25,2.2,2.7,3.2,2.3,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37
E3,15/02/03,Swansea,Cambridge,2,0,H,0,0,D,A Leake,13.0,5.0,7.0,2.0,18.0,9.0,6.0,8.0,2.0,2.0,0.0,0.0,2.3,3.2,2.7,2.45,3.2,2.62,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62
E3,22/03/03,Kidderminster,Swansea,2,2,D,2,2,D,U Rennie,6.0,8.0,3.0,5.0,18.0,9.0,5.0,4.0,3.0,0.0,0.0,0.0,1.667,3.4,4.5,1.66,3.35,4.75,1.7,3.2,3.7,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4.0
E3,12/04/03,Hartlepool,Leyton Orient,4,1,H,1,0,H,E Evans,12.0,12.0,5.0,5.0,12.0,11.0,7.0,4.0,0.0,1.0,0.0,0.0,1.533,3.5,5.5,1.5,3.5,6.0,1.4,3.6,5.5,1.444,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.6,6.5
E3,19/04/03,Macclesfield,Darlington,1,0,H,1,0,H,G Cain,11.0,8.0,3.0,2.0,5.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,3.25,3.25,2.15,3.2,3.1,2.1,2.8,3.0,1.909,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E3,21/09/02,Macclesfield,Scunthorpe,2,3,A,0,2,A,U Rennie,11.0,9.0,3.0,6.0,7.0,17.0,6.0,4.0,0.0,4.0,0.0,0.0,2.1,3.25,3.0,2.15,3.35,3.0,2.2,3.0,2.6,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.25,3.2,2.75
E3,01/03/03,Exeter,Bristol Rvs,0,0,D,0,0,D,A Butler,5.0,5.0,2.0,3.0,17.0,15.0,7.0,6.0,2.0,2.0,0.0,0.0,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E3,22/03/03,Scunthorpe,Darlington,0,1,A,0,0,D,P Crossley,8.0,6.0,7.0,4.0,13.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,1.571,3.6,5.0,1.6,3.45,5.1,1.6,3.3,4.0,1.62,3.25,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0
E3,15/02/03,Bury,Leyton Orient,0,1,A,0,0,D,M Cowburn,13.0,7.0,6.0,7.0,11.0,6.0,14.0,10.0,1.0,0.0,0.0,0.0,1.727,3.25,4.333,1.65,3.5,4.75,1.6,3.3,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.667,3.4,4.333,1.57,3.5,5.0
E3,19/10/02,Lincoln,Exeter,1,0,H,0,0,D,E Evans,14.0,4.0,5.0,1.0,13.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,1.833,3.25,3.75,1.75,3.3,4.1,1.8,3.1,3.4,2.0,3.4,3.0,1.91,3.25,3.5,1.8,3.25,4.0,1.8,3.3,3.75
E3,23/11/02,Hull,Boston,1,0,H,0,0,D,R Pearson,10.0,7.0,6.0,1.0,8.0,14.0,7.0,1.0,3.0,4.0,0.0,1.0,1.615,3.4,5.0,1.61,3.5,5.1,1.55,3.3,4.5,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.3,5.5
E3,21/09/02,Shrewsbury,Bristol Rvs,2,5,A,0,1,A,E Evans,8.0,14.0,5.0,7.0,10.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,1.909,3.25,3.5,1.85,3.4,3.8,1.8,3.1,3.4,1.909,3.25,3.4,1.95,3.25,3.4,1.95,3.25,3.4,1.8,3.3,3.75
E3,31/08/02,Kidderminster,Darlington,1,1,D,0,0,D,P Walton,8.0,10.0,7.0,4.0,18.0,13.0,8.0,5.0,2.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.0,3.2,3.2,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.3,2.62
E3,11/03/03,Wrexham,Shrewsbury,3,3,D,1,2,A,G Salisbury,12.0,7.0,10.0,3.0,5.0,12.0,11.0,4.0,1.0,2.0,0.0,0.0,1.66,3.5,4.33,1.73,3.4,4.4,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.4,4.33
E3,18/02/03,Exeter,Kidderminster,2,5,A,1,3,A,D Crick,4.0,12.0,3.0,8.0,12.0,10.0,5.0,7.0,4.0,1.0,1.0,0.0,2.625,3.2,2.375,2.65,3.25,2.4,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.1,2.5
E3,05/10/02,Rushden & D,Leyton Orient,2,0,H,0,0,D,E Evans,10.0,17.0,6.0,7.0,12.0,13.0,7.0,6.0,1.0,2.0,0.0,0.0,1.533,3.5,5.5,1.58,3.55,5.55,1.5,3.5,4.5,1.62,3.25,5.0,1.57,3.4,5.5,1.533,3.4,6.0,1.53,3.4,5.5
E3,04/02/03,Oxford,Wrexham,0,2,A,0,0,D,P Joslin,12.0,13.0,6.0,5.0,18.0,12.0,10.0,8.0,1.0,2.0,0.0,0.0,1.8,3.25,4.0,1.9,3.33,3.65,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E3,05/10/02,Kidderminster,Hull,1,0,H,0,0,D,E Ilderton,19.0,8.0,12.0,2.0,22.0,12.0,11.0,7.0,6.0,0.0,0.0,0.0,2.1,3.25,3.0,2.25,3.25,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.25,3.25,2.75,2.1,3.25,3.0,2.25,3.0,2.87
E3,18/01/03,Hartlepool,Oxford,3,1,H,2,1,H,A Bates,21.0,10.0,15.0,5.0,10.0,13.0,6.0,6.0,2.0,1.0,0.0,0.0,1.8,3.4,3.75,1.82,3.4,3.8,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75
E3,19/10/02,Swansea,Southend,1,0,H,0,0,D,M Fletcher,7.0,7.0,5.0,3.0,14.0,17.0,4.0,4.0,2.0,5.0,0.0,0.0,2.7,3.2,2.3,2.7,3.2,2.3,2.4,3.0,2.3,2.6,3.2,2.38,2.5,3.2,2.5,2.7,3.2,2.3,2.5,3.1,2.5
E3,10/08/02,Cambridge,Darlington,1,2,A,1,1,D,J P Robinson,6.0,16.0,5.0,7.0,18.0,25.0,12.0,11.0,5.0,3.0,0.0,0.0,1.909,3.25,3.5,2.05,3.2,3.3,1.9,3.1,3.0,1.727,3.4,4.0,,,,1.909,3.25,3.5,2.0,3.2,3.2
E3,30/11/02,Torquay,Rochdale,2,2,D,0,0,D,P Walton,13.0,12.0,4.0,8.0,13.0,15.0,6.0,4.0,1.0,1.0,0.0,1.0,1.727,3.5,4.0,1.67,3.5,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.73,3.4,4.2,1.727,3.4,4.2,1.66,3.3,4.5
E3,22/02/03,Leyton Orient,Shrewsbury,0,2,A,0,0,D,S Mathieson,2.0,8.0,1.0,7.0,12.0,11.0,11.0,3.0,1.0,1.0,0.0,0.0,1.727,3.5,4.0,1.77,3.35,4.2,1.75,3.2,3.5,1.83,3.4,3.5,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75
E3,22/03/03,Bournemouth,Torquay,1,1,D,0,0,D,J Ross,13.0,9.0,10.0,5.0,11.0,10.0,7.0,4.0,1.0,2.0,0.0,0.0,1.727,3.5,4.0,1.8,3.38,3.85,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2
E3,01/02/03,Bristol Rvs,Carlisle,1,2,A,1,1,D,S Bennett,10.0,14.0,7.0,11.0,14.0,13.0,3.0,6.0,0.0,2.0,0.0,1.0,2.0,3.25,3.25,1.91,3.35,3.5,1.9,3.0,3.1,1.91,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.3,3.1
E3,22/03/03,Exeter,Rochdale,1,1,D,1,1,D,K Hill,13.0,6.0,6.0,2.0,14.0,13.0,7.0,2.0,1.0,1.0,0.0,0.0,2.25,3.25,2.75,2.45,3.22,2.55,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E3,30/11/02,Swansea,Shrewsbury,2,0,H,1,0,H,B Curson,9.0,2.0,5.0,0.0,10.0,12.0,4.0,1.0,2.0,3.0,0.0,0.0,2.5,3.2,2.5,2.55,3.2,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4
E3,15/03/03,Lincoln,Wrexham,1,1,D,0,0,D,J Ross,10.0,12.0,7.0,6.0,14.0,13.0,4.0,5.0,1.0,2.0,0.0,0.0,2.1,3.25,3.0,2.1,3.3,3.05,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E3,13/08/02,Exeter,Scunthorpe,1,1,D,0,0,D,C Penton,5.0,6.0,3.0,4.0,12.0,12.0,8.0,5.0,2.0,0.0,0.0,0.0,2.5,3.2,2.5,2.37,3.2,2.61,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.63,2.4,3.2,2.6,2.37,3.1,2.62
E3,29/04/03,Rochdale,Hull,2,1,H,2,0,H,P Prosser,16.0,11.0,10.0,4.0,12.0,5.0,6.0,4.0,3.0,2.0,0.0,0.0,2.375,3.2,2.625,2.47,3.4,2.52,2.35,3.0,2.35,2.75,3.2,2.25,2.38,3.2,2.62,2.375,3.25,2.6,2.4,3.4,2.4
E3,15/03/03,Hartlepool,Southend,2,1,H,1,0,H,M Cowburn,9.0,18.0,5.0,11.0,15.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,1.57,3.4,5.5,1.58,3.55,5.3,1.5,3.4,4.7,1.44,3.6,6.5,1.53,3.5,5.5,1.53,3.5,5.5,1.5,3.4,6.0
E3,18/01/03,Rushden & D,Cambridge,4,1,H,1,0,H,M Warren,16.0,13.0,14.0,8.0,10.0,10.0,5.0,6.0,2.0,1.0,0.0,0.0,1.667,3.5,4.333,1.7,3.5,4.3,1.7,3.2,3.7,1.73,3.4,4.0,1.67,3.4,4.5,1.7,3.4,4.333,1.66,3.4,4.33
E3,08/03/03,Wrexham,Rushden & D,3,0,H,1,0,H,G Laws,16.0,7.0,10.0,2.0,10.0,9.0,13.0,4.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.15,3.25,2.95,2.2,3.0,2.6,2.1,3.2,3.0,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62
E3,26/08/02,Bury,Shrewsbury,4,3,H,1,0,H,J P Robinson,11.0,9.0,7.0,4.0,12.0,13.0,7.0,5.0,3.0,1.0,0.0,0.0,2.2,3.25,2.8,2.32,3.25,2.8,2.2,3.0,2.6,2.25,3.2,2.75,,,,2.3,3.2,2.7,,,
E3,07/09/02,Exeter,Bournemouth,1,3,A,1,2,A,M Cooper,7.0,9.0,4.0,8.0,22.0,15.0,5.0,1.0,5.0,2.0,1.0,0.0,2.3,3.2,2.7,2.25,3.35,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0
E3,01/02/03,Rushden & D,Swansea,1,1,D,0,1,A,M Ryan,14.0,8.0,6.0,4.0,9.0,14.0,10.0,3.0,2.0,0.0,0.0,0.0,1.36,4.0,7.5,1.35,4.0,7.75,1.35,3.6,6.5,1.36,3.75,8.0,1.36,4.0,7.5,1.36,4.0,7.5,1.36,3.75,8.0
