Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_on_Target,Away_Team_Shots_on_Target,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,DayOfWeek,is_Weekend,Home_Team_Fouls_Committed,Away_Team_Fouls_Committed,over_2.5,Average_home_win_odds,Average_away_win_odds,Average_draw_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,Close_home_win_odds,Close_draw_odds,Close_away_win_odds,has_favorite,Time_kick_off_bin
england,2,2021,2021-01-26,Milton Keynes Dons,Charlton,0.0,1.0,A,14.0,9.0,4.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0,0,12.0,12.0,0,2.46,2.8516666666666666,3.306666666666666,1.8999999999999997,1.9266666666666667,1.345,2.08,2.52,3.44,2.94,0,Late Evening
england,2,2021,2021-01-26,Gillingham,Crewe,4.0,1.0,H,9.0,12.0,6.0,6.0,4.0,6.0,3.0,1.0,0.0,0.0,1.0,0,25.0,10.0,1,3.24,2.185,3.3850000000000002,1.9166666666666667,1.9066666666666665,1.53,1.8999999999999997,2.93,3.65,2.43,0,Evening
england,2,2021,2021-01-30,Sunderland,Gillingham,2.0,2.0,D,12.0,14.0,6.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,5.0,1,19.0,17.0,1,1.5866666666666667,6.026666666666666,3.793333333333333,2.0933333333333333,1.7366666666666666,1.3199999999999998,1.78,1.71,3.7,5.71,1,Afternoon
england,2,2021,2021-01-30,AFC Wimbledon,Milton Keynes Dons,0.0,2.0,A,5.0,8.0,2.0,3.0,7.0,5.0,2.0,1.0,0.0,0.0,5.0,1,16.0,14.0,0,3.1916666666666664,2.221666666666667,3.3383333333333334,1.9766666666666666,1.8633333333333333,1.5124999999999997,1.9233333333333331,3.57,3.52,2.15,0,Afternoon
england,2,2021,2021-01-30,Hull,Swindon,1.0,0.0,H,11.0,4.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,5.0,1,17.0,9.0,0,1.4333333333333333,6.933333333333334,4.531666666666667,1.6666666666666667,2.1933333333333334,1.205,1.83,1.45,4.58,7.96,1,Afternoon
england,2,2021,2021-01-30,Plymouth,Accrington,2.0,2.0,D,21.0,11.0,5.0,3.0,7.0,5.0,2.0,2.0,0.0,0.0,5.0,1,15.0,11.0,1,2.4783333333333335,2.75,3.393333333333333,1.7833333333333334,2.046666666666667,1.365,2.046666666666667,2.18,3.85,3.24,0,Afternoon
england,2,2021,2021-01-30,Bristol Rvs,Rochdale,1.0,2.0,A,18.0,7.0,4.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,5.0,1,7.0,10.0,1,2.0616666666666665,3.3383333333333334,3.598333333333333,1.6266666666666667,2.276666666666667,1.3,2.0399999999999996,2.02,3.92,3.59,0,Afternoon
england,2,2021,2021-01-30,Oxford,Fleetwood Town,1.0,0.0,H,17.0,6.0,2.0,1.0,14.0,2.0,3.0,1.0,0.0,1.0,5.0,1,20.0,11.0,0,1.945,4.156666666666666,3.276666666666667,2.1166666666666667,1.72,1.3375,1.8800000000000001,2.33,3.25,3.44,0,Afternoon
england,2,2021,2021-01-30,Shrewsbury,Peterboro,2.0,0.0,H,10.0,9.0,4.0,4.0,8.0,0.0,1.0,2.0,0.0,0.0,5.0,1,11.0,13.0,0,3.1350000000000002,2.315,3.2266666666666666,2.0733333333333337,1.7566666666666668,1.4375,2.026666666666667,3.16,3.23,2.49,0,Afternoon
england,2,2021,2021-01-30,Lincoln,Doncaster,0.0,1.0,A,17.0,11.0,4.0,2.0,9.0,2.0,1.0,3.0,0.0,0.0,5.0,1,11.0,14.0,0,2.058333333333333,3.5866666666666664,3.391666666666667,2.0,1.84,1.2625000000000002,2.1,2.18,3.37,3.66,0,Afternoon
england,2,2021,2021-01-30,Crewe,Ipswich,1.0,1.0,D,7.0,7.0,1.0,2.0,4.0,8.0,2.0,2.0,0.0,1.0,5.0,1,6.0,13.0,0,2.0749999999999997,3.573333333333333,3.3466666666666662,2.08,1.7433333333333334,1.2850000000000001,2.066666666666667,2.37,3.27,3.33,0,Afternoon
england,2,2021,2021-02-02,Swindon,Wigan,1.0,0.0,H,9.0,7.0,3.0,0.0,4.0,9.0,2.0,2.0,1.0,0.0,1.0,0,17.0,15.0,0,2.3833333333333333,3.0066666666666664,3.22,2.01,1.82,1.48,1.8099999999999998,2.6,3.3,2.8,0,Evening
england,2,2021,2021-02-02,Blackpool,Northampton,2.0,0.0,H,17.0,8.0,5.0,3.0,4.0,5.0,0.0,4.0,0.0,0.0,1.0,0,10.0,16.0,0,1.6000000000000003,6.418333333333333,3.6199999999999997,2.0033333333333334,1.8266666666666669,1.3175,1.7700000000000002,1.79,3.5,5.38,1,Late Evening
england,2,2021,2021-02-02,Charlton,Portsmouth,1.0,3.0,A,12.0,15.0,1.0,7.0,7.0,3.0,4.0,2.0,0.0,0.0,1.0,0,20.0,17.0,1,2.8366666666666664,2.4933333333333336,3.276666666666666,1.9266666666666665,1.8999999999999997,1.5374999999999999,1.8166666666666667,2.86,3.43,2.59,0,Late Evening
england,2,2021,2021-02-02,Accrington,Bristol Rvs,6.0,1.0,H,23.0,13.0,11.0,5.0,12.0,8.0,2.0,1.0,0.0,0.0,1.0,0,11.0,15.0,1,1.9799999999999998,3.66,3.5499999999999994,1.7700000000000002,2.06,1.3725,1.8666666666666665,2.04,3.76,3.67,0,Late Evening
england,2,2021,2021-02-02,Shrewsbury,Crewe,0.0,1.0,A,16.0,6.0,4.0,4.0,5.0,2.0,2.0,3.0,0.0,0.0,1.0,0,18.0,10.0,0,2.5383333333333336,2.7699999999999996,3.276666666666667,2.0633333333333335,1.7700000000000002,1.3775,2.03,2.85,3.24,2.72,0,Late Evening
england,2,2021,2021-02-05,Gillingham,Lincoln,0.0,3.0,A,16.0,9.0,6.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,4.0,0,16.0,16.0,1,4.006666666666667,1.9149999999999998,3.4599999999999995,2.043333333333333,1.78,1.58,1.92,3.99,3.52,2.02,0,Evening
england,2,2021,2021-02-06,Rochdale,Charlton,0.0,2.0,A,6.0,17.0,2.0,5.0,6.0,5.0,1.0,1.0,0.0,0.0,5.0,1,15.0,15.0,0,3.7399999999999998,1.9116666666666664,3.688333333333333,1.72,2.1166666666666667,1.585,1.9100000000000001,4.2,3.92,1.86,0,Afternoon
england,2,2021,2021-02-06,Ipswich,Blackpool,2.0,0.0,H,13.0,9.0,3.0,1.0,10.0,4.0,2.0,2.0,0.0,0.0,5.0,1,12.0,12.0,0,3.061666666666667,2.4166666666666665,3.1133333333333333,2.223333333333333,1.6566666666666665,1.3900000000000001,2.0733333333333333,2.75,3.14,2.9,0,Afternoon
england,2,2021,2021-02-06,Doncaster,Oxford,3.0,2.0,H,5.0,16.0,3.0,7.0,1.0,5.0,2.0,2.0,0.0,0.0,5.0,1,18.0,11.0,1,2.48,2.893333333333333,3.1916666666666664,1.9733333333333334,1.8466666666666667,1.335,2.09,2.89,3.31,2.64,0,Afternoon
england,2,2021,2021-02-06,Peterboro,Crewe,2.0,0.0,H,13.0,4.0,5.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,5.0,1,13.0,20.0,0,2.0566666666666666,3.625,3.3699999999999997,1.79,2.033333333333333,1.26,2.0833333333333335,2.2,3.51,3.46,0,Afternoon
england,2,2021,2021-02-06,Portsmouth,Plymouth,2.0,2.0,D,27.0,9.0,7.0,3.0,16.0,5.0,2.0,0.0,0.0,0.0,5.0,1,16.0,10.0,1,1.71,4.663333333333333,3.8049999999999997,1.7333333333333332,2.0966666666666667,1.265,1.92,1.83,3.81,4.55,0,Afternoon
england,2,2021,2021-02-06,Swindon,Shrewsbury,0.0,1.0,A,6.0,5.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,1,13.0,8.0,0,3.0233333333333334,2.3433333333333333,3.2816666666666667,2.026666666666667,1.7966666666666669,1.4425000000000001,2.0166666666666666,3.67,3.35,2.19,0,Afternoon
england,2,2021,2021-02-06,Burton,Hull,1.0,0.0,H,8.0,7.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,1,15.0,17.0,0,4.618333333333333,1.71,3.8266666666666667,1.7266666666666666,2.106666666666667,1.6475,1.9033333333333333,5.51,4.11,1.65,0,Afternoon
england,2,2021,2021-02-06,Fleetwood Town,Bristol Rvs,0.0,0.0,D,12.0,12.0,5.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,5.0,1,11.0,9.0,0,1.9149999999999998,3.8983333333333334,3.5199999999999996,1.9866666666666666,1.8333333333333333,1.315,1.9366666666666665,1.92,3.75,4.14,0,Afternoon
england,2,2021,2021-02-06,Accrington,Northampton,0.0,0.0,D,8.0,15.0,0.0,4.0,5.0,11.0,1.0,2.0,1.0,0.0,5.0,1,11.0,9.0,0,1.7,4.7,3.8200000000000003,1.8033333333333335,2.01,1.2325,1.9633333333333336,1.79,3.81,4.79,0,Afternoon
england,2,2021,2021-02-06,Wigan,AFC Wimbledon,2.0,3.0,A,16.0,11.0,3.0,4.0,9.0,2.0,1.0,3.0,0.0,0.0,5.0,1,18.0,14.0,1,2.7399999999999998,2.5283333333333333,3.3266666666666667,1.91,1.9066666666666665,1.4975,1.8566666666666667,2.77,3.41,2.69,0,Afternoon
england,2,2021,2021-02-06,Milton Keynes Dons,Sunderland,2.0,2.0,D,16.0,20.0,6.0,9.0,7.0,9.0,3.0,4.0,0.0,0.0,5.0,1,16.0,14.0,1,3.1316666666666664,2.33,3.188333333333333,2.146666666666667,1.7,1.4475,2.01,3.31,3.33,2.35,0,Afternoon
england,2,2021,2021-02-09,Bristol Rvs,Oxford,0.0,2.0,A,15.0,12.0,4.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0,11.0,14.0,0,3.8866666666666667,1.8849999999999998,3.6333333333333333,1.7966666666666669,2.0233333333333334,1.595,1.8966666666666665,4.42,3.97,1.79,0,Late Evening
england,2,2021,2021-02-09,Accrington,Plymouth,0.0,1.0,A,23.0,6.0,5.0,2.0,8.0,5.0,1.0,2.0,0.0,0.0,1.0,0,11.0,14.0,0,2.2433333333333336,3.063333333333333,3.456666666666667,1.6766666666666665,2.1799999999999997,1.42,1.88,2.11,3.91,3.29,0,Evening
england,2,2021,2021-02-09,Northampton,Wigan,0.0,1.0,A,6.0,8.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0,17.0,15.0,0,2.315,3.0716666666666668,3.2983333333333333,2.066666666666667,1.76,1.4474999999999998,1.8466666666666667,2.29,3.37,3.34,0,Late Evening
england,2,2021,2021-02-09,Rochdale,Milton Keynes Dons,1.0,4.0,A,8.0,15.0,3.0,8.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,0,11.0,13.0,1,3.938333333333334,1.8483333333333334,3.7533333333333334,1.7366666666666666,2.0966666666666662,1.6224999999999998,1.86,4.12,3.87,1.87,0,Late Evening
england,2,2021,2021-02-09,Shrewsbury,Sunderland,2.0,1.0,H,15.0,18.0,6.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0,13.0,18.0,1,3.685,2.1333333333333333,3.1216666666666666,2.453333333333333,1.5433333333333332,1.5924999999999998,1.83,3.73,3.2,2.2,0,Late Evening
england,2,2021,2021-02-09,Fleetwood Town,Doncaster,3.0,1.0,H,15.0,6.0,6.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0,13.0,12.0,1,2.69,2.645,3.19,2.2733333333333334,1.6266666666666667,1.48,1.8866666666666667,2.53,3.14,3.13,0,Late Evening
england,2,2021,2021-02-09,Hull,Lincoln,0.0,0.0,D,15.0,8.0,0.0,1.0,5.0,5.0,2.0,3.0,0.0,0.0,1.0,0,15.0,15.0,0,2.4583333333333335,2.908333333333333,3.215,2.096666666666667,1.7333333333333334,1.3450000000000002,2.08,2.48,3.31,3.04,0,Late Evening
england,2,2021,2021-02-09,Peterboro,Ipswich,2.0,1.0,H,12.0,7.0,9.0,4.0,8.0,3.0,0.0,2.0,0.0,0.0,1.0,0,13.0,24.0,1,2.2016666666666667,3.3049999999999997,3.3066666666666666,2.1199999999999997,1.7233333333333334,1.3599999999999999,1.9633333333333332,2.38,3.28,3.26,0,Late Evening
england,2,2021,2021-02-09,Portsmouth,Swindon,2.0,0.0,H,16.0,9.0,7.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0,14.0,9.0,0,1.45,6.68,4.463333333333333,1.7166666666666666,2.123333333333333,1.2325,1.8066666666666666,1.46,4.53,7.5,1,Late Evening
england,2,2021,2021-02-13,Northampton,Burton,0.0,2.0,A,11.0,8.0,2.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,5.0,1,13.0,14.0,0,2.5033333333333334,2.785,3.301666666666667,1.9799999999999998,1.83,1.3725,2.02,2.87,3.28,2.64,0,Afternoon
england,2,2021,2021-02-13,Charlton,Gillingham,2.0,3.0,A,14.0,10.0,7.0,4.0,8.0,3.0,2.0,2.0,1.0,0.0,5.0,1,14.0,17.0,1,1.7983333333333331,4.348333333333334,3.6266666666666665,1.93,1.8800000000000001,1.2375,2.033333333333333,1.96,3.54,4.11,0,Afternoon
england,2,2021,2021-02-13,Sunderland,Doncaster,4.0,1.0,H,9.0,18.0,6.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,1,22.0,8.0,1,1.9933333333333334,3.7183333333333337,3.421666666666667,2.1133333333333333,1.7133333333333332,1.3725,1.8500000000000003,1.89,3.57,4.39,0,Afternoon
england,2,2021,2021-02-13,Plymouth,Fleetwood Town,1.0,0.0,H,14.0,11.0,3.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,5.0,1,8.0,10.0,0,2.533333333333333,2.7449999999999997,3.3000000000000003,1.9133333333333333,1.8933333333333333,1.3925,1.9933333333333334,2.74,3.41,2.67,0,Afternoon
england,2,2021,2021-02-13,Hull,Milton Keynes Dons,0.0,1.0,A,14.0,10.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,1,16.0,14.0,0,2.005,3.643333333333333,3.4316666666666666,1.99,1.82,1.3824999999999998,1.8366666666666667,2.04,3.38,4.02,0,Afternoon
england,2,2021,2021-02-14,Lincoln,Accrington,2.0,2.0,D,10.0,17.0,4.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,6.0,1,12.0,17.0,1,1.968333333333333,3.6916666666666664,3.535,1.8233333333333335,2.0,1.3575,1.88,1.99,3.66,3.85,0,Evening
england,2,2021,2021-02-14,Oxford,Wigan,2.0,1.0,H,17.0,7.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,1,9.0,18.0,1,1.4716666666666667,6.955000000000001,4.158333333333333,1.8066666666666666,2.0100000000000002,1.08,2.0866666666666664,1.72,3.65,5.5,1,Afternoon
england,2,2021,2021-02-16,Bristol Rvs,Portsmouth,3.0,1.0,H,9.0,17.0,6.0,6.0,2.0,6.0,2.0,2.0,0.0,0.0,1.0,0,15.0,16.0,1,4.456666666666667,1.8016666666666667,3.5833333333333335,1.9166666666666667,1.9033333333333333,1.65,1.7966666666666669,4.77,3.89,1.76,0,Late Evening
england,2,2021,2021-02-16,Ipswich,Northampton,0.0,0.0,D,10.0,9.0,1.0,3.0,6.0,4.0,2.0,3.0,1.0,0.0,1.0,0,20.0,13.0,0,1.8166666666666664,4.885,3.2733333333333334,2.3833333333333333,1.58,1.2475,2.033333333333333,1.85,3.32,5.18,1,Late Evening
england,2,2021,2021-02-16,Blackpool,Rochdale,1.0,0.0,H,11.0,5.0,3.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0,14.0,13.0,0,1.54,5.976666666666667,4.105,1.7633333333333334,2.06,1.2025,1.92,1.61,4.01,5.94,1,Late Evening
england,2,2021,2021-02-16,Gillingham,Peterboro,1.0,3.0,A,8.0,11.0,2.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,1.0,0,16.0,19.0,1,3.7133333333333334,2.033333333333333,3.3249999999999997,2.0466666666666664,1.7766666666666666,1.4975,2.03,3.71,3.48,2.1,0,Evening
england,2,2021,2021-02-17,Doncaster,Accrington,0.0,1.0,A,18.0,16.0,4.0,6.0,12.0,13.0,0.0,1.0,0.0,0.0,2.0,0,10.0,16.0,0,2.335,3.15,3.1149999999999998,2.0733333333333333,1.75,1.46,1.8233333333333335,2.38,3.49,3.06,0,Late Evening
england,2,2021,2021-02-17,Wigan,Hull,0.0,5.0,A,5.0,15.0,2.0,8.0,4.0,8.0,1.0,0.0,0.0,0.0,2.0,0,12.0,10.0,1,4.715,1.7216666666666667,3.6933333333333334,1.8566666666666667,1.9533333333333331,1.605,1.9566666666666668,5.8,3.99,1.63,0,Evening
england,2,2021,2021-02-20,Swindon,Crewe,2.0,1.0,H,11.0,10.0,4.0,3.0,4.0,9.0,1.0,1.0,0.0,0.0,5.0,1,15.0,11.0,1,3.668333333333333,2.0116666666666667,3.4316666666666666,1.9633333333333332,1.8533333333333335,1.5025,2.0066666666666664,3.85,3.67,1.99,0,Afternoon
england,2,2021,2021-02-20,Burton,Sunderland,0.0,3.0,A,15.0,17.0,3.0,7.0,7.0,5.0,3.0,3.0,1.0,0.0,5.0,1,13.0,7.0,1,4.973333333333334,1.7550000000000001,3.4483333333333337,2.0766666666666667,1.74,1.575,2.0,4.29,3.58,1.91,1,Afternoon
england,2,2021,2021-02-20,Fleetwood Town,Charlton,1.0,1.0,D,22.0,4.0,8.0,1.0,6.0,2.0,2.0,4.0,0.0,0.0,5.0,1,3.0,17.0,0,2.5,2.8183333333333334,3.24,2.1166666666666667,1.71,1.3525,2.0533333333333332,2.92,3.2,2.65,0,Afternoon
england,2,2021,2021-02-20,Gillingham,Bristol Rvs,2.0,0.0,H,12.0,20.0,3.0,4.0,3.0,2.0,0.0,4.0,0.0,0.0,5.0,1,10.0,14.0,0,2.1016666666666666,3.543333333333333,3.311666666666667,1.8866666666666667,1.9266666666666667,1.44,1.7566666666666666,2.15,3.44,3.6,0,Afternoon
england,2,2021,2021-02-20,Wigan,Lincoln,1.0,2.0,A,16.0,7.0,3.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,5.0,1,18.0,7.0,1,5.801666666666667,1.5983333333333334,3.7566666666666664,1.9733333333333334,1.8366666666666667,1.7425,1.7833333333333332,5.52,3.8,1.68,1,Afternoon
england,2,2021,2021-02-20,Rochdale,Plymouth,0.0,0.0,D,15.0,13.0,6.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,5.0,1,16.0,7.0,0,3.4466666666666668,2.026666666666667,3.5383333333333336,1.7066666666666668,2.1300000000000003,1.615,1.79,3.43,3.68,2.12,0,Afternoon
england,2,2021,2021-02-20,Doncaster,Hull,3.0,3.0,D,17.0,11.0,5.0,6.0,6.0,5.0,0.0,3.0,0.0,0.0,5.0,1,13.0,23.0,1,3.27,2.2283333333333335,3.2466666666666666,2.0766666666666667,1.74,1.515,1.9133333333333333,3.85,3.37,2.09,0,Afternoon
england,2,2021,2021-02-20,Peterboro,AFC Wimbledon,3.0,0.0,H,15.0,10.0,8.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,1,4.0,14.0,1,1.5583333333333336,5.851666666666667,4.015000000000001,1.8166666666666667,1.9966666666666668,1.2349999999999999,1.8666666666666665,1.68,3.84,5.53,1,Afternoon
england,2,2021,2021-02-20,Portsmouth,Blackpool,0.0,1.0,A,8.0,7.0,0.0,4.0,6.0,4.0,2.0,3.0,0.0,0.0,5.0,1,15.0,13.0,0,2.0716666666666668,3.5383333333333336,3.3733333333333335,2.0399999999999996,1.78,1.295,2.0399999999999996,2.01,3.55,3.9,0,Afternoon
england,2,2021,2021-02-20,Milton Keynes Dons,Northampton,4.0,3.0,H,12.0,19.0,6.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,1,12.0,13.0,1,1.6066666666666667,5.666666666666667,3.8016666666666663,2.026666666666667,1.7933333333333332,1.1625,2.056666666666666,1.78,3.74,4.82,1,Afternoon
england,2,2021,2021-02-20,Accrington,Shrewsbury,1.0,1.0,D,9.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,0.0,0.0,5.0,1,15.0,13.0,0,2.39,3.1966666666666668,3.025,2.2566666666666664,1.63,1.46,1.8233333333333335,2.45,3.24,3.15,0,Afternoon
england,2,2021,2021-02-23,Northampton,Rochdale,0.0,0.0,D,10.0,4.0,5.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0,13.0,6.0,0,2.1266666666666665,3.371666666666666,3.438333333333333,2.0066666666666664,1.8166666666666667,1.3275000000000001,2.0033333333333334,2.13,3.66,3.42,0,Late Evening
england,2,2021,2021-02-23,Sunderland,Fleetwood Town,2.0,0.0,H,12.0,0.0,7.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0,12.0,11.0,0,1.8566666666666667,4.44,3.3333333333333335,2.32,1.61,1.2825,1.9766666666666666,1.89,3.47,4.58,0,Late Evening
england,2,2021,2021-02-23,Shrewsbury,Milton Keynes Dons,4.0,2.0,H,8.0,9.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,0,16.0,14.0,1,2.7733333333333334,2.63,3.1133333333333333,2.2666666666666666,1.63,1.48,1.8833333333333335,2.85,3.17,2.73,0,Late Evening
england,2,2021,2021-02-23,Crewe,Accrington,2.0,0.0,H,17.0,8.0,9.0,2.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,0,10.0,8.0,0,2.3416666666666663,2.891666666666666,3.4583333333333335,1.8566666666666667,1.9666666666666668,1.475,1.8133333333333335,2.37,3.58,3.01,0,Late Evening
england,2,2021,2021-02-23,Hull,Ipswich,0.0,1.0,A,6.0,8.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0,13.0,14.0,0,1.7583333333333335,4.785,3.5033333333333334,2.1166666666666667,1.72,1.33,1.8366666666666667,1.79,3.69,4.81,1,Late Evening
england,2,2021,2021-02-23,AFC Wimbledon,Gillingham,1.0,0.0,H,9.0,8.0,2.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0,15.0,10.0,0,2.7116666666666673,2.5483333333333333,3.3250000000000006,1.9733333333333334,1.8466666666666667,1.4974999999999998,1.86,2.92,3.5,2.47,0,Evening
england,2,2021,2021-02-23,Oxford,Portsmouth,0.0,1.0,A,14.0,17.0,7.0,7.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0,14.0,16.0,0,2.76,2.5066666666666664,3.3016666666666663,2.0,1.8233333333333333,1.5175,1.84,2.86,3.41,2.57,0,Late Evening
england,2,2021,2021-02-23,Bristol Rvs,Wigan,1.0,2.0,A,20.0,4.0,3.0,2.0,7.0,4.0,0.0,3.0,0.0,0.0,1.0,0,8.0,12.0,1,2.158333333333333,3.345,3.3216666666666668,1.96,1.86,1.3475,1.9800000000000002,2.12,3.6,3.52,0,Late Evening
england,2,2021,2021-02-23,Charlton,Burton,1.0,2.0,A,10.0,11.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0,10.0,12.0,1,1.843333333333333,4.316666666666666,3.4499999999999997,1.8233333333333333,2.0,1.275,1.9866666666666666,1.88,3.52,4.56,0,Late Evening
england,2,2021,2021-02-23,Plymouth,Peterboro,0.0,3.0,A,6.0,13.0,3.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0,9.0,10.0,1,3.3366666666666664,2.1366666666666667,3.4150000000000005,1.8766666666666667,1.9433333333333334,1.545,1.8833333333333335,3.41,3.54,2.18,0,Late Evening
england,2,2021,2021-02-23,Lincoln,Swindon,2.0,2.0,D,10.0,15.0,6.0,6.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0,13.0,14.0,1,1.5183333333333333,6.489999999999999,4.0249999999999995,1.8099999999999998,2.0166666666666666,1.1949999999999998,1.93,1.56,4.1,6.58,1,Late Evening
england,2,2021,2021-02-27,AFC Wimbledon,Hull,0.0,3.0,A,11.0,18.0,4.0,6.0,4.0,11.0,1.0,0.0,0.0,0.0,5.0,1,10.0,12.0,1,4.835,1.7233333333333334,3.6216666666666666,1.9366666666666665,1.89,1.595,1.97,4.89,3.74,1.77,1,Afternoon
england,2,2021,2021-02-27,Rochdale,Burton,0.0,2.0,A,6.0,18.0,0.0,7.0,1.0,6.0,2.0,2.0,1.0,0.0,5.0,1,11.0,13.0,0,2.813333333333333,2.4033333333333333,3.4033333333333338,1.8433333333333335,1.99,1.38,2.0866666666666664,3.07,3.63,2.31,0,Afternoon
england,2,2021,2021-02-27,Ipswich,Doncaster,2.0,1.0,H,10.0,17.0,5.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,1,10.0,10.0,1,2.328333333333333,3.1316666666666664,3.181666666666667,2.1666666666666665,1.6766666666666667,1.45,1.84,2.53,3.35,2.95,0,Afternoon
england,2,2021,2021-02-27,Portsmouth,Gillingham,1.0,1.0,D,12.0,18.0,6.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,5.0,1,19.0,11.0,0,1.6233333333333333,5.4316666666666675,3.8216666666666668,2.043333333333333,1.7866666666666664,1.1800000000000002,2.026666666666667,1.74,3.7,5.28,1,Afternoon
england,2,2021,2021-02-27,Milton Keynes Dons,Oxford,1.0,1.0,D,10.0,15.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,5.0,1,9.0,16.0,0,2.7216666666666662,2.5316666666666667,3.3166666666666664,1.9333333333333333,1.8766666666666667,1.5,1.8500000000000003,2.72,3.59,2.58,0,Afternoon
england,2,2021,2021-02-27,Crewe,Sunderland,2.0,2.0,D,13.0,12.0,7.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,1,13.0,13.0,1,3.3216666666666668,2.155,3.361666666666667,2.0066666666666664,1.8266666666666669,1.5525000000000002,1.8699999999999999,3.27,3.35,2.33,0,Afternoon
england,2,2021,2021-02-27,Fleetwood Town,Accrington,1.0,1.0,D,15.0,13.0,6.0,3.0,5.0,7.0,3.0,1.0,0.0,0.0,5.0,1,13.0,16.0,0,2.4116666666666666,3.1183333333333336,3.0483333333333333,2.266666666666667,1.6266666666666667,1.4899999999999998,1.7933333333333332,2.81,3.09,2.83,0,Afternoon
england,2,2021,2021-02-27,Swindon,Northampton,2.0,1.0,H,8.0,8.0,3.0,5.0,2.0,5.0,2.0,2.0,0.0,0.0,5.0,1,9.0,15.0,1,2.41,2.908333333333333,3.2999999999999994,2.06,1.76,1.525,1.7566666666666666,2.82,3.33,2.65,0,Afternoon
england,2,2021,2021-02-27,Bristol Rvs,Shrewsbury,2.0,1.0,H,15.0,3.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,1,12.0,16.0,1,3.08,2.3349999999999995,3.233333333333334,2.1599999999999997,1.68,1.4325,2.026666666666667,3.08,3.27,2.48,0,Afternoon
england,2,2021,2021-02-27,Plymouth,Lincoln,4.0,3.0,H,10.0,15.0,5.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,1,15.0,8.0,1,3.1750000000000003,2.2183333333333333,3.3433333333333337,2.0033333333333334,1.8266666666666669,1.4974999999999998,1.9333333333333333,3.47,3.58,2.14,0,Afternoon
